"Compo";"Rank";"Groups";"ProductionPath";"Type";"Party";"ScreenshotUrl";"Date";"Name";"Platform";"ProductionUrl"
"";"";"Leeds Spreading Division";"g\grapevine-15-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009307.png";"may 1993";"Grapevine #15";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9307"
"";"";"Leeds Spreading Division";"g\grapevine-16-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009312.png";"july 1993";"Grapevine #16";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9312"
"none";"n/a";"Leeds Spreading Division";"g\grapevine-17-leeds-spreading-division";"diskmag";"Digital Symposium 1993";"http://content.pouet.net/files/screenshots/00014/00014807.jpg";"october 1993";"Grapevine #17";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=14807"
"";"";"Leeds Spreading Division";"g\grapevine-18-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009320.png";"december 1993";"grapevine #18";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9320"
"";"";"Leeds Spreading Division";"g\grapevine-19-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009321.png";"april 1994";"grapevine #19";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9321"
"";"";"Leeds Spreading Division";"g\grapevine-20-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009362.png";"october 1994";"grapevine #20";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9362"
"";"";"Leeds Spreading Division";"g\grapevine-21-leeds-spreading-division";"diskmag";"";"http://content.pouet.net/files/screenshots/00009/00009363.png";"april 1995";"grapevine #21";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9363"
"none";"n/a";"Leeds Spreading Division";"g\grapevine-megamix-leeds-spreading-division";"musicdisk";"The Main Event 1991";"http://content.pouet.net/files/screenshots/00019/00019186.gif";"october 1991";"Grapevine megamix";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=19186"
"";"";"Leeds Spreading Division";"h\hardware-reference-intro-leeds-spreading-division";"intro";"";"http://content.pouet.net/files/screenshots/00013/00013932.png";"n/a";"hardware reference intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=13932"
"";"";"Leeds Spreading Division";"h\hero-quest-expansion-disk-leeds-spreading-division";"cracktro";"";"http://content.pouet.net/files/screenshots/00028/00028068.png";"1991";"Hero Quest - Expansion Disk";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=28068"
"amiga demo";"n/a";"Leeds Spreading Division";"j\jesus-on-es-leeds-spreading-division";"demo";"Digital Symposium 1992";"http://content.pouet.net/files/screenshots/00005/00005265.jpg";"october 1992";"Jesus on E's";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=5265"
"";"";"Awesome,Leeds Spreading Division";"l\littel-meeting-intro-awesome-leeds-spreading-division_#2";"intro";"";"http://content.pouet.net/files/screenshots/00048/00048813.gif";"n/a";"Littel Meeting Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=48813"
"";"";"Leeds Spreading Division";"m\matrixs-little-dentro-leeds-spreading-division";"dentro";"";"http://content.pouet.net/files/screenshots/00056/00056266.png";"march 1992";"Matrix's Little Dentro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=56266"
"";"";"Leeds Spreading Division";"m\myth-trainer-leeds-spreading-division";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029574.png";"1992";"Myth Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29574"
"";"";"Leeds Spreading Division";"o\odyssey-leeds-spreading-division";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029629.png";"1995";"Odyssey";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29629"
"";"";"Leeds Spreading Division";"p\prowrite-324-leeds-spreading-division";"cracktro";"";"http://content.pouet.net/files/screenshots/00057/00057841.gif";"october 1992";"ProWrite 3.2.4";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=57841"
"amiga demo";"10th";"Leeds Spreading Division";"p\pure-motion-leeds-spreading-division";"demo";"The Party 1996";"http://content.pouet.net/files/screenshots/00012/00012139.jpg";"december 1996";"pure motion";"Amiga AGA";"http://www.pouet.net/prod.php?which=12139"
"";"";"Leeds Spreading Division";"r\retro-demo-leeds-spreading-division";"demo";"";"";"1994";"Retro Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=19245"
"";"";"Leeds Spreading Division";"s\seymour-goes-to-hollywood-leeds-spreading-division";"cracktro";"";"http://content.pouet.net/files/screenshots/00057/00057842.gif";"1992";"Seymour Goes To Hollywood";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=57842"
"";"";"Leeds Spreading Division";"s\supreme-music-1-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00062/00062432.png";"december 1990";"Supreme Music 1";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=62432"
"";"";"Leeds Spreading Division";"s\supreme-music-2-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00062/00062433.png";"march 1991";"Supreme Music 2";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=62433"
"none";"n/a";"Leeds Spreading Division";"s\supreme-music-3-leeds-spreading-division";"musicdisk";"Anarchy Winter Conference 1991";"http://content.pouet.net/files/screenshots/00062/00062434.png";"february 1991";"Supreme Music 3";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=62434"
"";"";"Leeds Spreading Division";"t\techno-warrior-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00010/00010288.jpg";"january 1990";"Techno Warrior";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=10288"
"";"";"Leeds Spreading Division";"t\the-big-switch-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00003/00003210.gif";"june 1992";"The Big Switch";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=3210"
"";"";"Leeds Spreading Division";"t\the-long-dark-teatime-of-the-soul-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00058/00058314.png";"1992";"The Long Dark Teatime Of The Soul";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58314"
"none";"n/a";"Leeds Spreading Division";"t\the-triple-breasted-whore-of-eroticon-6-leeds-spreading-division";"musicdisk";"The Main Event 1991";"http://content.pouet.net/files/screenshots/00009/00009416.png";"october 1991";"the triple breasted whore of eroticon 6";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9416"
"";"";"Leeds Spreading Division";"t\total-kaos-leeds-spreading-division";"musicdisk";"";"http://content.pouet.net/files/screenshots/00009/00009410.png";"august 1992";"Total kaos";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=9410"
"";"";"Leeds Spreading Division";"w\worlds-1st-metamorph-leeds-spreading-division";"demo";"";"http://content.pouet.net/files/screenshots/00064/00064271.jpg";"1991";"World's 1st Metamorph";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=64271"
"";"";"Legacy";"p\pinion-intro-pack-02-legacy";"demopack";"";"http://content.pouet.net/files/screenshots/00053/00053364.jpg";"n/a";"Pinion intro pack #02";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=53364"
"";"";"Legacy";"s\small-intro-legacy";"intro";"";"http://content.pouet.net/files/screenshots/00056/00056540.png";"1992";"Small Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=56540"
"amiga demo";"25th";"Legend (Amiga)";"0\1st-demo-legend-amiga";"demo";"Digitech - IBB Summer Conference 1989";"http://content.pouet.net/files/screenshots/00016/00016246.jpg";"july 1989";"1st demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=16246"
"amiga 40k";"19th";"Legend (Amiga)";"0\40-k-intro-legend-amiga";"40k";"The Party 1992";"http://content.pouet.net/files/screenshots/00052/00052481.gif";"december 1992";"40 K intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52481"
"";"";"Legend (Amiga)";"a\accordion-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027321.png";"1991";"Accordion";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27321"
"";"";"Legend (Amiga)";"a\air-supply-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027326.png";"1990";"Air Supply";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27326"
"";"";"Legend (Amiga)";"a\aliex-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027331.png";"september 1991";"Aliex trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27331"
"";"";"Legend (Amiga)";"a\anabel-and-the-beast-legend-amiga";"intro";"";"http://content.pouet.net/files/screenshots/00032/00032635.png";"n/a";"Anabel and the Beast";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32635"
"";"";"Legend (Amiga)";"a\audio-direct-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052480.gif";"1990";"audio direct";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52480"
"";"";"Legend (Amiga)";"b\baby-joe-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027345.png";"1991";"Baby joe";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27345"
"";"";"Legend (Amiga)";"b\balloonacy-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00016/00016591.jpg";"october 1991";"Balloonacy";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=16591"
"";"";"Legend (Amiga)";"b\balls-and-brains-legend-amiga";"intro";"";"http://content.pouet.net/files/screenshots/00052/00052482.gif";"january 1990";"balls and brains";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52482"
"";"";"Legend (Amiga)";"b\bubble-dizzy-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027424.png";"1992";"Bubble Dizzy trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27424"
"";"";"Legend (Amiga)";"b\bug-bomber-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027427.png";"1991";"Bug Bomber trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27427"
"";"";"Legend (Amiga)";"c\cracktro-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00052/00052294.png";"1995";"cracktro";"Amiga AGA";"http://www.pouet.net/prod.php?which=52294"
"";"";"Legend (Amiga)";"c\cracktro-2-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00052/00052293.png";"february 1995";"cracktro 2";"Amiga AGA";"http://www.pouet.net/prod.php?which=52293"
"";"";"Origin (Amiga),Legend (Amiga)";"d\donkey-kong-origin-amiga-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00052/00052514.gif";"n/a";"donkey kong";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52514"
"";"";"Legend (Amiga)";"d\doodle-bug-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00045/00045623.png";"1992";"Doodle Bug Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=45623"
"";"";"Legend (Amiga)";"d\dragon-fighter-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027873.png";"september 1991";"Dragon Fighter trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27873"
"";"";"Legend (Amiga)";"d\dreams-and-reality-legend-amiga";"demo";"";"http://content.pouet.net/files/screenshots/00019/00019111.jpg";"n/a";"Dreams and Reality";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=19111"
"";"";"Legend (Amiga)";"e\elf-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027899.png";"september 1991";"Elf trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27899"
"";"";"Legend (Amiga)";"e\excellent-card-games-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027905.png";"1993";"Excellent Card Games";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27905"
"";"";"Legend (Amiga),Masters";"g\gemstone-legend-trainer-legend-amiga-masters";"cracktro";"";"http://content.pouet.net/files/screenshots/00028/00028012.png";"january 1991";"Gemstone Legend trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=28012"
"n/a";"n/a";"Legend (Amiga)";"g\green-house-legend-amiga";"invitation";"The Party 1992";"http://content.pouet.net/files/screenshots/00048/00048908.png";"december 1992";"Green House";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=48908"
"";"";"Legend (Amiga)";"h\hakhouse-vol-1-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052484.gif";"august 1993";"hakhouse vol. 1";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52484"
"";"";"Legend (Amiga)";"h\hardcore-93-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052485.gif";"1993";"Hardcore 93";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52485"
"";"";"Legend (Amiga),Masters";"h\hypnotic-land-legend-amiga-masters";"cracktro";"";"http://content.pouet.net/files/screenshots/00028/00028052.png";"1991";"Hypnotic Land";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=28052"
"";"";"Legend (Amiga)";"k\kick-ass-dentro-legend-amiga";"dentro";"";"http://content.pouet.net/files/screenshots/00032/00032634.png";"september 1992";"Kick Ass Dentro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=32634"
"";"";"Legend (Amiga)";"l\leander-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029504.png";"december 1991";"Leander Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29504"
"";"";"Legend (Amiga)";"l\lotus-turbo-challenge-2-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029514.png";"1991";"Lotus Turbo Challenge 2 Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29514"
"";"";"Legend (Amiga)";"m\mirror-legend-amiga";"intro";"";"http://content.pouet.net/files/screenshots/00052/00052487.gif";"n/a";"mirror";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52487"
"n/a";"n/a";"Legend (Amiga),Origin (Amiga)";"n\new-cracktro-legend-amiga-origin-amiga";"cracktro";"Easter Conference 1992";"http://content.pouet.net/files/screenshots/00052/00052512.png";"april 1992";"new cracktro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52512"
"";"";"Legend (Amiga)";"n\northern-light-bbstro-legend-amiga";"bbstro";"";"http://content.pouet.net/files/screenshots/00052/00052483.gif";"n/a";"northern light bbstro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52483"
"";"";"Legend (Amiga)";"r\ravemix-4-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052489.gif";"september 1992";"Ravemix 4";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52489"
"n/a";"n/a";"Legend (Amiga)";"r\rotterdam-megamix-7-legend-amiga";"dentro";"Holland is OK";"http://content.pouet.net/files/screenshots/00018/00018588.jpg";"january 1993";"Rotterdam Megamix 7";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=18588"
"";"";"Legend (Amiga)";"r\r-dam-house-vol-2-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052490.gif";"n/a";"r´dam house vol. 2";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52490"
"";"";"Legend (Amiga)";"s\sensible-soccer-cd32-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00016/00016590.jpg";"n/a";"Sensible Soccer CD32";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=16590"
"";"";"Legend (Amiga)";"t\the-enforcer-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00027/00027901.png";"1991";"The enforcer trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=27901"
"";"";"Legend (Amiga)";"t\the-lost-modules-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052486.gif";"1990";"the lost modules";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52486"
"";"";"Legend (Amiga)";"t\the-oath-trainer-legend-amiga";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029627.png";"1991";"The Oath Trainer";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29627"
"";"";"Legend (Amiga)";"x\x-es-mix-demo-legend-amiga";"demo";"";"http://content.pouet.net/files/screenshots/00029/00029164.gif";"n/a";"X-es Mix Demo";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29164"
"";"";"Legend (Amiga)";"x\x-es-no-limit-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052491.gif";"n/a";"X-Es No Limit";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52491"
"";"";"Legend (Amiga)";"x\x-es-techno-legend-amiga";"musicdisk";"";"http://content.pouet.net/files/screenshots/00052/00052488.gif";"april 1993";"X-Es Techno";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=52488"
"";"";"Legion Software Alliance";"b\bum-bum-legion-software-alliance";"game";"";"http://content.pouet.net/files/screenshots/00058/00058469.png";"1997";"Bum Bum";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58469"
"";"";"Legion Software Alliance";"l\lsa-intro-legion-software-alliance";"intro";"";"http://content.pouet.net/files/screenshots/00058/00058468.png";"n/a";"LSA Intro";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58468"
"";"";"Legion Software Alliance";"l\lustrace-legion-software-alliance";"game";"";"http://content.pouet.net/files/screenshots/00058/00058470.jpg";"1994";"Lustrace";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58470"
"";"";"Legion Software Alliance";"m\moonstone-aga-fix-legion-software-alliance";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029566.png";"n/a";"Moonstone AGA fix";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29566"
"";"";"Legion Software Alliance";"p\permonie-legion-software-alliance";"cracktro";"";"http://content.pouet.net/files/screenshots/00029/00029775.png";"1997";"Permonie";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=29775"
"";"";"Legion Software Alliance";"s\stone-towers-legion-software-alliance";"game";"";"http://content.pouet.net/files/screenshots/00058/00058471.jpg";"n/a";"Stone Towers";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=58471"
"";"";"Legion Software Alliance";"t\technostorm-legion-software-alliance";"musicdisk";"";"http://content.pouet.net/files/screenshots/00062/00062250.jpg";"1996";"Technostorm";"Amiga OCS/ECS";"http://www.pouet.net/prod.php?which=62250"
"";"";"Lego";"a\art-of-noise-intro-lego";"intro";"";"http://content.pouet.net/files/screenshots/00050/00050001.gif";"n/a";"art of noise intro";"Amiga AGA";"http://www.pouet.net/prod.php?which=50001"
