"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"MegademoVermin\MegademoVermin.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Vermin.";"Megademo";"1990 Vermin";"0";"M\Megademo_v1.0_Vermin.lha";"MegademoVermin";"MegademoVermin";"0";"whdload";"524288";"504326";"MegademoVermin";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoVision\MegademoVision.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Vision.";"Megademo";"1989 Vision";"0";"M\Megademo_v1.0_Vision.lha";"MegademoVision";"MegademoVision";"0";"whdload";"524288";"744341";"MegademoVision";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoVortex42\MegademoVortex42.Slave";"NoError, ClearMem";"Megademo ? 1988 Vortex 42.";"Megademo";"1988 Vortex 42";"0";"M\Megademo_v1.0_Vortex42.lha";"MegademoVortex42";"MegademoVortex42";"0";"whdload";"524288";"327600";"MegademoVortex42";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoZeus\MegademoZeus.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1991 Zeus.";"Megademo";"1991 Zeus";"0";"M\Megademo_v1.01_Zeus.lha";"MegademoZeus";"MegademoZeus";"0";"whdload";"524288";"756775";"MegademoZeus";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegaMix1\MegaMix1.Slave";"NoError, EmulTrap";"Mega Mix 1 ? 1990 Royal Amiga Force.";"Mega Mix 1";"1990 Royal Amiga Force";"0";"M\MegaMix1_v1.0_RoyalAmigaForce.lha";"MegaMix1";"MegaMix1";"0";"whdload";"524288";"913289";"MegaMix1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegaMix2\MegaMix2.slave";"NoError, EmulTrap, ClearMem";"Mega Mix 2 ? 1990 Royal Amiga Force.";"Mega Mix 2";"1990 Royal Amiga Force";"0";"M\MegaMix2_v1.01_RoyalAmigaForce.lha";"MegaMix2";"MegaMix2";"0";"whdload";"524288";"1823067";"MegaMix2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegaMix3\MegaMix3.Slave";"NoError, EmulTrap, ClearMem";"Mega Mix 3 1991 Royal Amiga Force.";"Mega Mix 3";"1991 Royal Amiga Force";"0";"M\MegaMix3_v1.0_RoyalAmigaForce.lha";"MegaMix3";"MegaMix3";"0";"whdload";"524288";"1821031";"MegaMix3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegaTraxVol1\MegaTraxVol1.Slave";"NoError, ClearMem";"Mega Trax Vol. 1 ? 1990 Inner City.";"Mega Trax Vol. 1";"1990 Inner City";"0";"M\MegaTraxVol1_v1.0_InnerCity.lha";"MegaTraxVol1";"MegaTraxVol1";"0";"whdload";"524288";"921215";"MegaTraxVol1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MemorialSongs\MemorialSongs.Slave";"NoError, EmulTrap";"Memorial Songs ? 1993 Alcatraz - 2 disks";"Memorial Songs";"1993 Alcatraz";"0";"M\MemorialSongs_v1.0_Alcatraz.lha";"MemorialSongs";"MemorialSongs";"0";"whdload";"524288";"1818159";"MemorialSongs";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MentalHangover\MentalHangover.Slave";"NoError";"Mental Hangover ? 1990 Scoopex - 1 disk";"Mental Hangover";"1990 Scoopex";"0";"M\MentalHangover_v1.2_Scoopex.lha";"MentalHangover";"MentalHangover";"0";"whdload";"524288";"919000";"MentalHangover";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MerryMelodies\MerryMelodies.Slave";"NoError, EmulTrap, ClearMem";"Merry Melodies ? 1991 Relay.";"MerryMelodies Tunes";"1991 Relay";"0";"M\MerryMelodies_v1.0_Relay.lha";"MerryMelodies";"MerryMelodies";"0";"whdload";"524288";"1024547";"MerryMelodies";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Metal&Lace\Metal&Lace.Slave";"Disk, NoError, EmulTrap";"Metal & Lace ? 1993 Apocalypse Bay - 1 disk";"Metal & Lace ";"1993/94 Apocalypse Bay ";"0";"M\Metal&Lace_v1.2_ApocalypseBay.lha";"Metal&Lace";"Metal&Lace";"0";"whdload";"524288";"916860";"Metal&Lace";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MetalMelissaThePisser\MetalMelissaThePisser.Slave";"NoError, EmulTrap";"Metal Melissa the Pisser ? 1991 Animators.";"Metal Melissa The Pisser";"1991 Animators";"0";"M\MetalMelissaThePisser_v1.0_Animators.lha";"MetalMelissaThePisser";"MetalMelissaThePisser";"0";"whdload";"524288";"917675";"MetalMelissaThePisser";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Metamorphosis\Metamorphosis.Slave";"NoError, EmulTrap, ClearMem";"Metamorphosis ? 1991 Brainstorm.";"Metamorphosis";"1991 Brainstorm";"0";"M\Metamorphosis_v1.0_Brainstorm.lha";"Metamorphosis";"Metamorphosis";"0";"whdload";"524288";"158031";"Metamorphosis";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MiamiViceTheme\MiamiViceTheme.Slave";"NoError, EmulTrap, ClearMem";"Miami Vice Theme ? 1987 Swiss Cracking Association.";"Miami Vice Maxi Soundtrack";"1987 SCA";"0";"M\MiamiViceTheme_v1.02_SCA.lha";"MiamiViceTheme";"MiamiViceTheme";"0";"whdload";"524288";"3123893";"MiamiViceTheme";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MicroConcept\MicroConcept.slave";"NoError, EmulTrap, ClearMem";"Mi-cro Con-cept ? 1990 Crusaders.";"Mi-cro Con-cept";"1990 Crusaders";"0";"M\MicroConcept_v1.1_Crusaders.lha";"MicroConcept";"MicroConcept";"0";"whdload";"524288";"919658";"MicroConcept";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MiniMegademoDoom\MiniMegademoDoom.Slave";"NoError, ClearMem";"Mini Megademo ? 1992 Doom.";"Mini Megademo";"1992 Doom";"0";"M\MiniMegademo_v1.0_Doom.lha";"MiniMegademoDoom";"MiniMegademoDoom";"0";"whdload";"524288";"691195";"MiniMegademoDoom";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MiniSoundbox1\MiniSoundbox1.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 1 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 1";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox1_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox1";"MiniSoundbox1";"0";"whdload";"524288";"529047";"MiniSoundbox1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MiniSoundbox2\MiniSoundbox2.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 2 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 2";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox2_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox2";"MiniSoundbox2";"0";"whdload";"524288";"528222";"MiniSoundbox2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MiniSoundbox3\MiniSoundbox3.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 3 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 3";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox3_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox3";"MiniSoundbox3";"0";"whdload";"524288";"537400";"MiniSoundbox3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MinorDefects\MinorDefects.Slave";"NoError, ClearMem";"Minor Defects ? 1992 Grace.";"Minor Defects";"1992 Grace";"0";"M\MinorDefects_v1.0_Grace.lha";"MinorDefects";"MinorDefects";"0";"whdload";"524288";"1821986";"MinorDefects";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Mixolydian\Mixolydian.Slave";"NoError, EmulTrap, ClearMem";"Mixolydian ? 1991 End of Century 1999.";"Mixolydian";"1991 End of Century 1999";"0";"M\Mixolydian_v1.0_EndOfCentury1999.lha";"Mixolydian";"Mixolydian";"0";"whdload";"524288";"905767";"Mixolydian";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MoinJungs\MoinJungs.Slave";"NoError, EmulTrap, ClearMem";"Moin Jungs ? 1988 Doctor Mabuse Orgasm Crackings.";"Moin Jungs";"1988 Doctor Mabuse Orgasm Crackings";"0";"M\MoinJungs_v1.0_DoctorMabuseOrgasmCrackings.lha";"MoinJungs";"MoinJungs";"0";"whdload";"524288";"121573";"MoinJungs";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Monolith\Monolith.slave";"NoError, EmulTrap, ClearMem";"Monolith ? 1991 Megawatts.";"Monolith";"1991 Megawatts";"0";"M\Monolith_v1.01_Megawatts.lha";"Monolith";"Monolith";"0";"whdload";"524288";"925782";"Monolith";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MorbidVisions\MorbidVisions.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 1992 Cyberiad.";"Morbid Visions";"1992 Cyberiad";"0";"M\MorbidVisions_v1.0_Cyberiad.lha";"MorbidVisions";"MorbidVisions";"0";"whdload";"524288";"1322930";"MorbidVisions";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MorbidVisions2\MorbidVisions2.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 2 1993 Carillon & Cyberiad.";"Morbid Visions 2";"1993 Carillon & Cyberiad";"0";"M\MorbidVisions2_v1.0_Carillon&Cyberiad.lha";"MorbidVisions2";"MorbidVisions2";"0";"whdload";"524288";"603319";"MorbidVisions2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MoreThanMusic\MoreThanMusic.Slave";"NoError, EmulTrap, ClearMem";"More Than Music ? 1991 Alcatraz";"More Than Music";"1991 Alcatraz";"4096";"M\MoreThanMusic_v1.0_Alcatraz.lha";"MoreThanMusic";"MoreThanMusic";"0";"whdload";"524288";"923208";"MoreThanMusic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Multica\Multica.slave";"Disk, NoError";"Multica ? 1992 Andromeda.";"Multica";"1992 Andromeda";"0";"M\Multica_v1.0_Andromeda.lha";"Multica";"Multica";"0";"whdload";"520192";"909844";"Multica";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Multidemo\Multidemo.Slave";"NoError, EmulTrap, ClearMem";"Multidemo ? 1990 Amaze.";"Multidemo";"1990 Amaze";"0";"M\Multidemo_v1.0_Amaze.lha";"Multidemo";"Multidemo";"0";"whdload";"524288";"128923";"Multidemo";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MultiMegamix\MultiMegamix.slave";"Disk, NoError";"Multi Megamix ? 1991 Kefrens (1 disk)";"Multi Megamix";"1991 Kefrens";"4096";"M\MultiMegamix_v1.0_Kefrens.lha";"MultiMegamix";"MultiMegamix";"0";"whdload";"524288";"911008";"MultiMegamix";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MultiMegamix2\MultiMegamix2.slave";"Disk, NoError, ClearMem";"Multi Megamix II ? 1992 Kefrens (1 disk)";"Multi Megamix II";"1992 Kefrens";"4096";"M\MultiMegamix2_v1.1_Kefrens.lha";"MultiMegamix2";"MultiMegamix2";"0";"whdload";"524288";"912253";"MultiMegamix2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MultiMegamix3\MultiMegamix3.Slave";"NoError, ClearMem";"MultiMegamix III ? 1992 Kefrens";"Multi Megamix III";"1992 Kefrens";"4096";"M\MultiMegamix3_v1.0_Kefrens.lha";"MultiMegamix3";"MultiMegamix3";"0";"whdload";"524288";"923305";"MultiMegamix3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Musabox\Musabox.Slave";"NoError, EmulTrap, ClearMem";"Musabox ? 1991 Falcons.";"Musabox";"1991 Falcons";"0";"M\Musabox_v1.0_Falcons.lha";"Musabox";"Musabox";"0";"whdload";"524288";"784242";"Musabox";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Musabox2\Musabox2.Slave";"NoError, EmulTrap, ClearMem";"Musabox 2 ? 1982 Falcons.";"Musabox 2";"1992 Falcons";"0";"M\Musabox2_v1.0_Falcons.lha";"Musabox2";"Musabox2";"0";"whdload";"524288";"944987";"Musabox2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Museum\Museum.Slave";"NoError, EmulTrap, ClearMem";"Museum ? 1992 Alcatraz.";"Museum";"1992 Alcatraz";"0";"M\Museum_v1.1_Alcatraz.lha";"Museum";"Museum";"0";"whdload";"524288";"921261";"Museum";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicalSecrets\MusicalSecrets.Slave";"NoError, EmulTrap, ClearMem";"Musical Secrets ? 1992 Zite.";"Musical Secrets";"1992 Zite";"0";"M\MusicalSecrets_v1.0_Zite.lha";"MusicalSecrets";"MusicalSecrets";"0";"whdload";"524288";"919979";"MusicalSecrets";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Musication\Musication.Slave";"NoError, EmulTrap, ClearMem";"Musication ? 1992 Absolute!.";"Musication";"1992 Absolute!";"0";"M\Musication_v1.03_Absolute.lha";"Musication";"Musication";"0";"whdload";"524288";"841399";"Musication";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Musicbox3\Musicbox3.Slave";"NoError, EmulTrap, ClearMem";"Musicbox 3 ? 1991 Gate.";"Musicbox 3";"1991 Gate";"0";"M\Musicbox3_v1.0_Gate.lha";"Musicbox3";"Musicbox3";"0";"whdload";"524288";"883377";"Musicbox3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicBoxCopyride\MusicBoxCopyride.Slave";"NoError, EmulTrap, ClearMem";"Music Box ? 1991 Copyride.";"Music Box";"1991 Copyride";"0";"M\MusicBox_v1.0_Copyride.lha";"MusicBoxCopyride";"MusicBoxCopyride";"0";"whdload";"524288";"1105707";"MusicBoxCopyride";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicBoxExodus\MusicBoxExodus.Slave";"NoError, EmulTrap, ClearMem";"Musicbox ? 1990 Exodus.";"Musicbox";"1990 Exodus";"0";"M\MusicBox_v1.0_Exodus.lha";"MusicBoxExodus";"MusicBoxExodus";"0";"whdload";"524288";"585047";"MusicBoxExodus";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicCollection4Zarch\MusicCollection4Zarch.Slave";"NoError, EmulTrap, ClearMem";"Music Collection 4 ? 1991 Zarch.";"Music Collection 4";"1991 Zarch";"0";"M\MusicCollection4_v1.0_Zarch.lha";"MusicCollection4Zarch";"MusicCollection4Zarch";"0";"whdload";"524288";"919377";"MusicCollection4Zarch";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicCollectionExocet\MusicCollectionExocet.Slave";"NoError, EmulTrap, ClearMem";"Music Collection ? 1989 Exocet.";"Music Collection";"1989 Exocet";"0";"M\MusicCollection_v1.0_Exocet.lha";"MusicCollectionExocet";"MusicCollectionExocet";"0";"whdload";"524288";"920547";"MusicCollectionExocet";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicCollectionKatharsis\MusicCollectionKatharsis.Slave";"NoError, EmulTrap, ClearMem";"Music Collection 1991 Katharsis.";"Music Collection";"1991 Katharsis";"0";"M\MusicCollection_v1.0_Katharsis.lha";"MusicCollectionKatharsis";"MusicCollectionKatharsis";"0";"whdload";"524288";"1820542";"MusicCollectionKatharsis";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicCompacting2\MusicCompacting2.slave";"NoError, EmulTrap, ClearMem";"Music Compacting 2 ? 1991 Zylon & Alpha Flight.";"Music Compacting 2";"1991 Zylon & Alpha Flight";"0";"M\MusicCompacting2_v1.01_Zylon&AlphaFlight.lha";"MusicCompacting2";"MusicCompacting2";"0";"whdload";"524288";"921379";"MusicCompacting2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicCompilation\MusicCompilation.Slave";"NoError, EmulTrap, ClearMem";"Music Compilation ? 1989 Random Access.";"Music Compilation ";"1989 Random Access";"0";"M\MusicCompilation_v1.0_RandomAccess.lha";"MusicCompilation";"MusicCompilation";"0";"whdload";"524288";"793797";"MusicCompilation";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDemoDeform\MusicDemoDeform.Slave";"NoError, EmulTrap, ClearMem";"Music Demo ? 1992 Deform.";"Music Demo";"1992 Deform";"0";"M\MusicDemo_v1.0_Deform.lha";"MusicDemoDeform";"MusicDemoDeform";"0";"whdload";"524288";"919051";"MusicDemoDeform";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDiscVol1DiskNet\MusicDiscVol1DiskNet.Slave";"NoError, EmulTrap, ClearMem";"Music Disc Vol. 1 ? 1990 Disknet.";"Music Disc Vol. 1";"1990 Disknet";"0";"M\MusicDiscVol1_v1.0_DiskNet.lha";"MusicDiscVol1DiskNet";"MusicDiscVol1DiskNet";"0";"whdload";"524288";"918938";"MusicDiscVol1DiskNet";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1AdamMcCrory\MusicDisk1AdamMcCrory.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1993 Adam McCrory.";"Music Disk 1";"1993 Adam McCrory";"0";"M\MusicDisk1_v1.0_AdamMcCrory.lha";"MusicDisk1AdamMcCrory";"MusicDisk1AdamMcCrory";"0";"whdload";"524288";"322828";"MusicDisk1AdamMcCrory";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1Alcatraz\MusicDisk1Alcatraz.Slave";"NoError, ClearMem";"Music Disk 1 ? 1990 Alcatraz";"Music Disk 1";"1990 Alcatraz";"4096";"M\MusicDisk1_v1.0_Alcatraz.lha";"MusicDisk1Alcatraz";"MusicDisk1Alcatraz";"0";"whdload";"524288";"926565";"MusicDisk1Alcatraz";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1Bass\MusicDisk1Bass.slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Bass.";"Music Disk 1";"1991 Bass";"0";"M\MusicDisk1_v1.01_Bass.lha";"MusicDisk1Bass";"MusicDisk1Bass";"0";"whdload";"524288";"843394";"MusicDisk1Bass";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1DMob\MusicDisk1DMob.Slave";"NoError";"MusicDisk 1 ? 1989 D-Mob.";"MusicDisk 1";"1989 D-Mob";"0";"M\MusicDisk1_v1.0_DMob.lha";"MusicDisk1DMob";"MusicDisk1DMob";"0";"whdload";"524288";"918043";"MusicDisk1DMob";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1IKS\MusicDisk1IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1989 IKS.";"Music Disk 1";"1989 IKS";"0";"M\MusicDisk1_v1.0_IKS.lha";"MusicDisk1IKS";"MusicDisk1IKS";"0";"whdload";"524288";"920865";"MusicDisk1IKS";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1Mahoney&Kaktus\MusicDisk1Mahoney&Kaktus.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 1988 Mahoney & Kaktus.";"Music Disk 1";"1988 Mahoney & Kaktus";"0";"M\MusicDisk1_v1.0_Mahoney&Kaktus.lha";"MusicDisk1Mahoney&Kaktus";"MusicDisk1Mahoney&Kaktus";"0";"whdload";"524288";"917612";"MusicDisk1Mahoney&Kaktus";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1Prologic\MusicDisk1Prologic.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Prologic.";"Music Disk 1";"1991 Prologic";"0";"M\MusicDisk1_v1.0_Prologic.lha";"MusicDisk1Prologic";"MusicDisk1Prologic";"0";"whdload";"524288";"919313";"MusicDisk1Prologic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk1Vega\MusicDisk1Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Vega.";"Music Disk 1";"1991 Vega";"0";"M\MusicDisk1_v1.0_Vega.lha";"MusicDisk1Vega";"MusicDisk1Vega";"0";"whdload";"524288";"919609";"MusicDisk1Vega";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk2\MusicDisk2.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 The Fantasy Force.";"Music Disk 2";"1991 The Fantasy Force";"0";"M\MusicDisk2_v1.0_FantasyForce.lha";"MusicDisk2";"MusicDisk2";"0";"whdload";"524288";"566983";"MusicDisk2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk2Darkness\MusicDisk2Darkness.Slave";"NoError, ClearMem";"Music Disk 2 ? 1992 Darkness.";"Music Disk 2";"1992 Darkness";"0";"M\MusicDisk2_v1.0_Darkness.lha";"MusicDisk2Darkness";"MusicDisk2Darkness";"0";"whdload";"524288";"917536";"MusicDisk2Darkness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk2Elite\MusicDisk2Elite.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1990 Elite.";"Music Disk 2";"1990 Elite";"0";"M\MusicDisk2_v1.0_Elite.lha";"MusicDisk2Elite";"MusicDisk2Elite";"0";"whdload";"524288";"919816";"MusicDisk2Elite";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk2IKS\MusicDisk2IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1989 IKS.";"Music Disk 2";"1989 IKS";"0";"M\MusicDisk2_v1.0_IKS.lha";"MusicDisk2IKS";"MusicDisk2IKS";"0";"whdload";"524288";"920698";"MusicDisk2IKS";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk2Vega\MusicDisk2Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 Vega.";"Music Disk 2";"1991 Vega";"0";"M\MusicDisk2_v1.0_Vega.lha";"MusicDisk2Vega";"MusicDisk2Vega";"0";"whdload";"524288";"428798";"MusicDisk2Vega";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk3DMob\MusicDisk3DMob.Slave";"NoError";"MusicDisk 3 ? 1989 D-Mob.";"MusicDisk 3";"1989 D-Mob";"0";"M\MusicDisk3_v1.0_DMob.lha";"MusicDisk3DMob";"MusicDisk3DMob";"0";"whdload";"524288";"924503";"MusicDisk3DMob";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MusicDisk4DMob\MusicDisk4DMob.Slave";"NoError";"MusicDisk 4 ? 1990 D-Mob.";"MusicDisk 4";"1990 D-Mob";"0";"M\MusicDisk4_v1.0_DMob.lha";"MusicDisk4DMob";"MusicDisk4DMob";"0";"whdload";"524288";"1815419";"MusicDisk4DMob";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
