"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"EnglandChampSpecial\EnglandChampSpecial.Slave";"NoError, EmulTrap";"England Championship Special (c) 1991 Grandslam -";"England Championship Special";"1991 Grandslam";"4096";"E\EnglandChampionshipSpecial_v1.1_1671.lha";"EnglandChampSpecial";"EnglandChampSpecial";"0";"whdload";"524288";"518055";"EnglandChampSpecial";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Entity\Entity.slave";"NoError, EmulTrap";"Entity by Loriciel (c) 1992 - 4 disks.";"Entity";"1992 Loriciel";"0";"E\Entity_v1.2_1735.lha";"Entity";"Entity";"0";"whdload";"524288";"3118665";"Entity";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Entity\Intro.slave";"NoError, EmulTrap";"Entity by Loriciel (c) 1992 - 4 disks.";"Entity - intro";"1992 Loriciel";"0";"E\Entity_v1.2_1735.lha";"Entity";"Entity";"0";"whdload";"524288";"3118665";"Entity";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EntityNoIntro\EntityNoIntro.slave";"NoError, EmulTrap";"Entity by Loriciel (c) 1992 - 4 disks.";"Entity";"1992 Loriciel";"0";"E\Entity_v1.2_NoIntro_1735.lha";"EntityNoIntro";"EntityNoIntro";"0";"whdload";"524288";"2281423";"Entity";"OCS/ECS";"";"";"";"NoIntro";"";"A-Games";"Games"
"Erik\Erik.Slave";"NoError, EmulTrap";"Erik (c) 1992 Atlantis - 1 disk.";"Erik";"1992 Atlantis";"4096";"E\Erik_v1.0.lha";"Erik";"Erik";"0";"whdload";"524288";"422404";"Erik";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EscapeFromColditz\EscapeFromColditz.Slave";"NoError, EmulTrap, ClearMem";"Escape from Colditz by Digital Magic Software (c) 1990 - 1 disk.";"Escape from Colditz";"1990 Digital Magic Software";"0";"E\EscapeFromColditz_v1.2_0214.lha";"EscapeFromColditz";"EscapeFromColditz";"0";"whdload";"548864";"893627";"EscapeFromColditz";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EscapeFTPOTRobotMonsters\EscapeFTPOTRobotMonsters.slave";"NoError, EmulTrap";"Escape from the Planet of the Robot Monsters ? 1990 Tengen.";"Escape from the Planet of the Robot Monsters";"1990 Tengen";"0";"E\EscapeFromThePlanetOfTheRobotMonsters_v1.5_0477.lha";"EscapeFTPOTRobotMonsters";"EscapeFTPOTRobotMonsters";"0";"whdload";"524288";"921009";"EscapeFTPOTRobotMonsters";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EskimoGames\EskimoGames.Slave";"NoError, EmulTrap, ClearMem";"Eskimo Games (c) 1989 Maitai/Magic Bytes - 1 disk.";"Eskimo Games";"1989 Maitai/Magic Bytes";"4096";"E\EskimoGames_v1.0_0232.lha";"EskimoGames";"EskimoGames";"0";"whdload";"524288";"924035";"EskimoGames";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ESWATImage\ESWATImage.Slave";"NoError, EmulTrap";"ESWAT: Cyber Police ? 1990 US GOLD.";"ESWAT: Cyber Police";"1990 US GOLD";"0";"E\ESWAT_v2.0_Image_2577.lha";"ESWATImage";"ESWATImage";"0";"whdload";"524288";"1912869";"ESWAT";"OCS/ECS";"";"";"";"Image";"";"A-Games";"Games"
"ESWATFiles\ESWATFiles.Slave";"NoError, EmulTrap";"ESWAT: Cyber Police ? 1990 US GOLD.";"ESWAT: Cyber Police";"1990 US GOLD";"0";"E\ESWAT_v2.0_Files_2577.lha";"ESWATFiles";"ESWATFiles";"0";"whdload";"524288";"1214711";"ESWAT";"OCS/ECS";"";"";"";"Files";"";"A-Games";"Games"
"ETsRugbyLeague\ETsRugbyLeague.Slave";"NoError, ClearMem";"E.T.'s Rugby League (c) 1992 Audiogenic - 1 disk.";"E.T.";"1992 Audiogenic";"0";"E\ETsRugbyLeague_v1.0.lha";"ETsRugbyLeague";"ETsRugbyLeague";"0";"whdload";"524288";"1367638";"ETsRugbyLeague";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EuropeanFootballChamp\EuropeanFootballChamp.Slave";"NoError, EmulTrap";"European Football Champ (c) 1992 Domark - 1 disk.";"European Football Champ";"1992 Domark";"4096";"E\EuropeanFootballChamp_v1.0_1672.lha";"EuropeanFootballChamp";"EuropeanFootballChamp";"0";"whdload";"524288";"759356";"EuropeanFootballChamp";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Executioner\Executioner.Slave";"NoError, EmulTrap, NoKbd";"Executioner (c) 1991 Hawk - 2 disks.";"Executioner";"1991 Hawk";"4096";"E\Executioner_v1.1.lha";"Executioner";"Executioner";"0";"whdload";"524288";"1567675";"Executioner";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Exile\Exile.slave";"NoError, EmulTrap, ClearMem";"Exile ?? 1991-1995 Audiogenic";"Exile";"1991 Audiogenic";"8192";"E\Exile_v1.4_0032.lha";"Exile";"Exile";"0";"whdload";"524288";"776108";"Exile";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Exolon\Exolon.Slave";"Disk, NoError";"Exolon ? 1989 Hewson.";"Exolon";"1989 Hewson";"0";"E\Exolon_v1.3_0015.lha";"Exolon";"Exolon";"0";"whdload";"524288";"914914";"Exolon";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Extase\Extase.Slave";"NoError, NoKbd";"Extase ? 1990 Cryo/Virgin Losirs.";"Extase";"1990 Cryo/Virgin Loisirs ";"0";"E\Extase_v1.1_2421.lha";"Extase";"Extase";"0";"whdload";"524288";"810843";"Extase";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Exterminator\Exterminator.slave";"NoError";"Exterminator by Audiogenic/Assembly Line (c) 1990 - 1 disk.";"";"";"";"E\Exterminator_v1.1_1958.lha";"Exterminator";"Exterminator";"0";"whdload";"524288";"911081";"Exterminator";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Eye\Eye.Slave";"NoError, EmulTrap, ClearMem";"Eye ?1988 Endurance Games";"Eye";"1988 Endurance Games";"4096";"E\Eye_v1.0.lha";"Eye";"Eye";"0";"whdload";"524288";"456734";"Eye";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"EyeOfHorus\EyeOfHorus.Slave";"Disk, NoError, EmulTrap, NoKbd";"Eye of Horus ? 1989 Fanfare (Britannica)/Logotron.";"Eye of Horus";"1989 Fanfare (Britannica)/Logotron";"0";"E\EyeOfHorus_v1.0_1746.lha";"EyeOfHorus";"EyeOfHorus";"0";"whdload";"524288";"547495";"EyeOfHorus";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F1\F1.slave";"Disk, NoError, EmulTrap";"F1 Racing (c) 1993 Domark (1 disk version).";"";"";"";"F\F1_v1.3_2422.lha";"F1";"F1";"0";"whdload";"524288";"959257";"F1";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F16CombatPilot\F16CombatPilot.slave";"Disk, NoError, EmulTrap";"";"F-16 Combat Pilot";"1989 Digital Integration";"0";"F\F16CombatPilot_v1.5_1024.lha";"F16CombatPilot";"F16CombatPilot";"0";"whdload";"524288";"1829741";"F16CombatPilot";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F19StealthFighter\F19StealthFighter.slave";"NoError, EmulTrap, ClearMem";"F-19 Stealth Fighter ? 1990 Microprose.";"F-19 Stealth Fighter";"1990 Microprose";"0";"F\F19StealthFighter_v3.1_0117.lha";"F19StealthFighter";"F19StealthFighter";"0";"whdload";"524288";"1876361";"F19StealthFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F19StealthFighterNTSC\F19StealthFighterNTSC.slave";"NoError, EmulTrap, ClearMem";"F-19 Stealth Fighter ? 1990 Microprose.";"F-19 Stealth Fighter";"1990 Microprose";"0";"F\F19StealthFighter_v3.1_NTSC_1494.lha";"F19StealthFighterNTSC";"F19StealthFighterNTSC";"0";"whdload";"524288";"2695574";"F19StealthFighter";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"F1Tornado\F1Tornado.Slave";"NoError, EmulTrap, NoKbd";"F1 Tornado by Zeppelin/Quex Development (c) 1992 - 1 disk.";"F1 Tornado";"1992 Zeppelin";"0";"F\F1Tornado_v1.0.lha";"F1Tornado";"F1Tornado";"0";"whdload";"524288";"309339";"F1Tornado";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F29Retaliator\F29Retaliator.Slave";"Disk, NoError, EmulTrap, NoDivZero";"";"F-29 Retaliator";"1989 Ocean Software Ltd.";"0";"F\F29Retaliator_v1.1_0022.lha";"F29Retaliator";"F29Retaliator";"0";"whdload";"524288";"1828783";"F29Retaliator";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"F40PursuitSimulatorNTSC\F40PursuitSimulatorNTSC.slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Crazy Cars 2/F40 Pursuit Simulator ? 1989 Titus.";"Crazy Cars 2 / F40 Pursuit simulator";"1989 Titus ";"0";"F\F40PursuitSimulator_v1.3_NTSC.lha";"F40PursuitSimulatorNTSC";"F40PursuitSimulatorNTSC";"0";"whdload";"524288";"468736";"F40PursuitSimulator";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"FallenAngel\FallenAngel.Slave";"NoError, EmulTrap, ClearMem";"Fallen Angel ? 1989 Emerald Software Ltd.";"Fallen Angel";"1989 Emerald ";"0";"F\FallenAngel_v1.2.lha";"FallenAngel";"FallenAngel";"0";"whdload";"524288";"762784";"FallenAngel";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FantasyWorldDizzy\FantasyWorldDizzy.Slave";"NoError, EmulTrap";"Fantasy World Dizzy by Code Masters (c) 1991 - 1 disk.";"Fantasy World Dizzy";"1991 Code Masters";"0";"F\FantasyWorldDizzy_v1.1_0120.lha";"FantasyWorldDizzy";"FantasyWorldDizzy";"0";"whdload";"524288";"915254";"FantasyWorldDizzy";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FastBrainPl\FastBrainPl.slave";"NoError, ClearMem";"Fast Brain game ? 1993 by 7Q Real Fiction Factory.";"Fast Brain";"1993 by 7Q Real Fiction Factory";"0";"F\FastBrain_v0.2_Pl.lha";"FastBrainPl";"FastBrainPl";"0";"whdload";"524288";"906342";"FastBrain";"OCS/ECS";"Pl";"";"";"";"";"A-Games";"Games"
"FastFood\FastFood.Slave";"ClearMem";"";"Fast Food";"1990 Code Masters";"0";"F\FastFood_v1.0_1947.lha";"FastFood";"FastFood";"0";"whdload";"524288";"327590";"FastFood";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FastFoodDizzyCollection\FastFoodDizzyCollection.Slave";"ClearMem";"";"Fast Food";"1990 Code Masters";"0";"F\FastFood_v1.0_DizzyCollection.lha";"FastFoodDizzyCollection";"FastFoodDizzyCollection";"0";"whdload";"524288";"257137";"FastFoodDizzyCollection";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FastLane\FastLane.Slave";"NoError, EmulTrap, ClearMem";"Fast Lane ? 1989 Artronic.";"Fast Lane";"1989 Artronic";"0";"F\FastLane_v1.0.lha";"FastLane";"FastLane";"0";"whdload";"524288";"710438";"FastLane";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FederationOfFreeTraders\FederationOfFreeTraders.slave";"Disk, NoError, EmulTrap, NoDivZero";"Federation Of Free Traders ? 1990 Gremlin";"Federation Of Free Traders";"1990 Gremlin";"0";"F\FederationOfFreeTraders_v1.1.lha";"FederationOfFreeTraders";"FederationOfFreeTraders";"0";"whdload";"524288";"963741";"FederationOfFreeTraders";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FernandezMustDie\FernandezMustDie.Slave";"NoError, ClearMem";"Fernandez Must Die ? 1988 Mirrorsoft/Imageworks";"Fernandez Must Die";"1988 Mirrorsoft/Imageworks";"0";"F\FernandezMustDie_v2.1_1980.lha";"FernandezMustDie";"FernandezMustDie";"0";"whdload";"524288";"347426";"FernandezMustDie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FightingSoccerNTSC\FightingSoccerNTSC.slave";"NoError, EmulTrap, ClearMem";"Fighting Soccer ? 1989 Activision.";"Fighting Soccer";"Activision";"0";"F\FightingSoccer_v1.0_NTSC.lha";"FightingSoccerNTSC";"FightingSoccerNTSC";"0";"whdload";"524288";"932812";"FightingSoccer";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"FinalBlow\FinalBlow.Slave";"NoError, EmulTrap";"Final Blow ? 1991 Storm (The Sales Curve).";"Final Blow";"1991 Storm (The Sales Curve)";"0";"F\FinalBlow_v1.1_2457.lha";"FinalBlow";"FinalBlow";"0";"whdload";"524288";"923764";"FinalBlow";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FinalFight512k\FinalFight512k.slave";"NoError, EmulTrap";"Final Fight ? 1991 Capcom";"Final Fight";"1991 Capcom";"0";"F\FinalFight_v1.7_512k_1329.lha";"FinalFight512k";"FinalFight512k";"0";"whdload";"524288";"1115330";"FinalFight";"OCS/ECS";"";"512k";"";"";"";"A-Games";"Games"
"Fire&IceXmasDemo\Fire&IceXmasDemo.Slave";"NoError, EmulTrap";"Fire & Ice - XMAS ? 1990-92 Graftgold - 1 disk";"Fire & Ice - Christmas Edition";"1990-92 Graftgold Ltd.";"0";"F\Fire&IceXmasDemo_v1.0.lha";"Fire&IceXmasDemo";"Fire&IceXmasDemo";"0";"whdload";"524288";"213641";"Fire&IceXmas";"OCS/ECS";"";"";"Demo";"";"";"A-Games";"Games"
"FireAndBrimstone\FireAndBrimstone.Slave";"NoError, EmulTrap, ClearMem";"Fire and Brimstone by Microprose (c) 1990 - 1 disk.";"Fire & Brimstone";"1990 Microprose";"4096";"F\FireAndBrimstone_v1.2_3012.lha";"FireAndBrimstone";"FireAndBrimstone";"0";"whdload";"524288";"847206";"FireAndBrimstone";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FireAndIce\FireAndIce.slave";"NoError, EmulTrap, EmulTrapV, EmulDivZero";"Fire And Ice ?? 1990-1994 Graftgold";"Fire And Ice";"1991 Graftgold";"0";"F\FireAndIce_v3.4_0502.lha";"FireAndIce";"FireAndIce";"0";"whdload";"524288";"1847508";"FireAndIce";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Fireblaster\Fireblaster.Slave";"NoError, ClearMem";"Fireblaster ? 1986 Paradox Software Ltd";"Fireblaster";"1986 Paradox Software";"4096";"F\Fireblaster_v1.0_1627.lha";"Fireblaster";"Fireblaster";"0";"whdload";"524288";"245317";"Fireblaster";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Firehawk\FireHawk.Slave";"Disk, NoError, EmulTrap";"FireHawk ? 1993 Codemasters";"-+ F I R E H A W K +-";"1993 Codemasters";"0";"F\Firehawk_v1.0.lha";"Firehawk";"Firehawk";"0";"whdload";"524288";"490799";"Firehawk";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FirstContact\FirstContact.Slave";"NoError, EmulTrap, ClearMem";"First Contact ? 1990 Rainbird.";"First Contact";"1990 Rainbird";"0";"F\FirstContact_v1.1_0923.lha";"FirstContact";"FirstContact";"0";"whdload";"524288";"917504";"FirstContact";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FistFighter\FistFighter.slave";"NoError, EmulTrap";"Fist Fighter by Zeppelin Games (c) 1993 - 1 disk.";"Fist Fighter";"1993 Zeppelin";"0";"F\FistFighter_v1.0.lha";"FistFighter";"FistFighter";"0";"whdload";"524288";"915770";"FistFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Flaschbier\Flaschbier.Slave";"0";"Flaschbier or Flaschbier2 ? 1990 AlphaFlight.";"Flaschbier / Flaschbier2";"1990 Alpha Flight";"0";"F\Flaschbier_v1.0.lha";"Flaschbier";"Flaschbier";"0";"whdload";"524288";"1054057";"Flaschbier";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FlaschbierNoIntro\FlaschbierNoIntro.Slave";"0";"Flaschbier or Flaschbier2 ? 1990 AlphaFlight.";"Flaschbier / Flaschbier2";"1990 Alpha Flight";"0";"F\Flaschbier_v1.0_NoIntro.lha";"FlaschbierNoIntro";"FlaschbierNoIntro";"0";"whdload";"524288";"378191";"Flaschbier";"OCS/ECS";"";"";"";"NoIntro";"";"A-Games";"Games"
"FlimbosQuest\FlimbosQuest.slave";"Disk, NoError, EmulTrap";"Flimbo's Quest ? 1990 System 3.";"Flimbo";"1990 System 3";"0";"F\FlimbosQuest_v2.3_0121.lha";"FlimbosQuest";"FlimbosQuest";"0";"whdload";"524288";"945410";"FlimbosQuest";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Flintstones\Flintstones.Slave";"NoError, EmulTrap, ClearMem";"The Flintstones by Grandslam/Teque (c) 1988 - 1 disk.";"The Flintstones";"1988 Grandslam";"0";"F\Flintstones_v1.0_0503.lha";"Flintstones";"Flintstones";"0";"whdload";"524288";"824195";"Flintstones";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Flipit&Magnose\Flipit&Magnose.slave";"Disk, NoError, EmulTrap";"Flip-it & Magnose (c) 1989 Expanding Minds/";"";"";"";"F\Flipit&Magnose_v1.0_0827.lha";"Flipit&Magnose";"Flipit&Magnose";"0";"whdload";"528384";"957851";"Flipit&Magnose";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FluchtAusColditzDe\FluchtAusColditzDe.Slave";"NoError, EmulTrap, ClearMem";"Escape from Colditz by Digital Magic Software (c) 1990 - 1 disk.";"Escape from Colditz";"1990 Digital Magic Software";"0";"F\FluchtAusColditz_v1.2_De.lha";"FluchtAusColditzDe";"FluchtAusColditzDe";"0";"whdload";"548864";"912926";"FluchtAusColditz";"OCS/ECS";"De";"";"";"";"";"A-Games";"Games"
"FlyFighter\FlyFighter.Slave";"NoError, EmulTrap";"Scorpion ? 1989 Digital Magic Software.";"Scorpion / Fly Fighter";"1989 Digital Magic Software ";"0";"F\FlyFighter_v1.3_1547.lha";"FlyFighter";"FlyFighter";"0";"whdload";"524288";"988933";"FlyFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FlyFighter\highs";"NoError, EmulTrap, NoDivZero, ClearMem";"Scorpion ? 1989 Digital Magic Software.";"Scorpion";"1989 Digital Magic Software";"0";"F\FlyFighter_v1.3_1547.lha";"FlyFighter";"FlyFighter";"0";"whdload";"524288";"988933";"FlyFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FootballerOfTheYear2\FootballerOfTheYear2.slave";"NoError";"Footballer Of The Year 2 by Gremlin (c) 1989 - 1 disk.";"Footballer Of The Year 2";"1989 Gremlin";"0";"F\FootballerOfTheYear2_v1.0_0654.lha";"FootballerOfTheYear2";"FootballerOfTheYear2";"0";"whdload";"524288";"489933";"FootballerOfTheYear2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ForgottenWorlds\ForgottenWorlds.Slave";"EmulTrap, NoDivZero, NoKbd, ClearMem";"Forgotten World ? 1988 Arc Developments/Capcom.";"Forgotten Worlds";"1988 Arc/Capcom";"0";"F\ForgottenWorlds_v1.0b_1222.lha";"ForgottenWorlds";"ForgottenWorlds";"0";"whdload";"524288";"1958719";"ForgottenWorlds";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FoundationsWaste\FoundationsWaste.Slave";"NoError, EmulTrap, ClearMem";"Foundation's Waste ?1988 Exocet Software";"Foundation";"1988 Exocet Software";"4096";"F\FoundationsWaste_v1.1_2759.lha";"FoundationsWaste";"FoundationsWaste";"0";"whdload";"524288";"877455";"FoundationsWaste";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FourCrystalsOfTrazereNTSC\FourCrystalsOfTrazereNTSC.Slave";"NoError, EmulTrap";"";"Legend / The four crystals of Trazere1992 Mindscape";"1992 Mindscape";"0";"F\FourCrystalsOfTrazere_v1.2_NTSC.lha";"FourCrystalsOfTrazereNTSC";"FourCrystalsOfTrazereNTSC";"0";"whdload";"524288";"1624196";"FourCrystalsOfTrazere";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"FourCrystalsOfTrazereNTSC\getlegendsavedisk.slave";"Disk";"";"";"";"";"F\FourCrystalsOfTrazere_v1.2_NTSC.lha";"FourCrystalsOfTrazereNTSC";"FourCrystalsOfTrazereNTSC";"1024";"whdload";"524288";"1624196";"FourCrystalsOfTrazere";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"FrancoBaresiWorldCupIt\FrancoBaresiWorldCupIt.Slave";"NoError, ClearMem, Examine";"Kick Off ? 1989 ANCO";"Kick Off";"1989 ANCO";"4096";"F\FrancoBaresiWorldCup_v1.2_It_2366.lha";"FrancoBaresiWorldCupIt";"FrancoBaresiWorldCupIt";"0";"whdload";"524288";"368893";"FrancoBaresiWorldCup";"OCS/ECS";"It";"";"";"";"";"A-Games";"Games"
"Frankenstein\Frankenstein.slave";"NoError, EmulTrap, ClearMem";"Frankenstein by Zeppelin (c) 1992 - 1 disk.";"Frankenstein";"1992 Zeppelin";"0";"F\Frankenstein_v1.2.lha";"Frankenstein";"Frankenstein";"0";"whdload";"524288";"834086";"Frankenstein";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FranticFreddie\FranticFreddie.slave";"0";"FranticFreddie ? 1990 Bignonia.";"Frantic Freddie";"1990 Bignonia";"0";"F\FranticFreddie_v2.0.lha";"FranticFreddie";"FranticFreddie";"0";"whdload";"524288";"127121";"FranticFreddie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FreakOut\FreakOut.slave";"NoError";"Freak Out by Zeret (c) 1993, from Amigo Coverdisk.";"Freak Out";"1993 Zeret";"0";"F\FreakOut_v1.0.lha";"FreakOut";"FreakOut";"0";"whdload";"524288";"409599";"FreakOut";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Frenetic\Frenetic.Slave";"NoError, EmulTrap";"Frenetic (c) 1991 Core Design - 2 disks.";"Frenetic";"1991 Core Design";"0";"F\Frenetic_v1.1_1438.lha";"Frenetic";"Frenetic";"0";"whdload";"524288";"1820204";"Frenetic";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FrightNight512k\FrightNight512k.Slave";"NoError, EmulTrap, ClearMem";"Fright Night ? 1988 Microdeal";"Fright Night";"1988 Microdeal";"4096";"F\FrightNight_v1.1_512k.lha";"FrightNight512k";"FrightNight512k";"0";"whdload";"524288";"362180";"FrightNight";"OCS/ECS";"";"512k";"";"";"";"A-Games";"Games"
"FrostByte\FrostByte.Slave";"EmulTrap, EmulTrapV";"";"Frost Byte";"1988 Mikro-Gen";"0";"F\FrostByte_v0501.1_1529.lha";"FrostByte";"FrostByte";"0";"whdload";"524288";"305354";"FrostByte";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FullContact\FullContact.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Full Contact ? 1991 Team 17.";"Full Contact";"1991 Team 17";"0";"F\FullContact_v1.7_2246.lha";"FullContact";"FullContact";"0";"whdload";"524288";"1828436";"FullContact";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FullContactPR\FullContactPR.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Full Contact ? 1991 Team 17.";"Full Contact";"1991 Team 17";"0";"F\FullContact_v1.7_PreRelease.lha";"FullContactPR";"FullContactPR";"0";"whdload";"524288";"1528294";"FullContactPR";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FutureShock\FutureShock.slave";"NoError, EmulTrap";"Future Shock by Sphinx (c) 1991 - 1 disk.";"Future Shock";"1991 Sphinx";"4096";"F\FutureShock_v1.1.lha";"FutureShock";"FutureShock";"0";"whdload";"524288";"911901";"FutureShock";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FutureTank\FutureTank.slave";"Disk, NoError";"Future Tank ? 1988 Time Warp.";"";"";"";"F\FutureTank_v1.0.lha";"FutureTank";"FutureTank";"0";"whdload";"524288";"914861";"FutureTank";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Fuzzball\Fuzzball.Slave";"NoError, EmulTrap, NoKbd";"Fuzzball (c) 1991 System 3 - 2 disks.";"Fuzzball";"1991 System 3";"4096";"F\Fuzzball_v1.0_1940.lha";"Fuzzball";"Fuzzball";"0";"whdload";"524288";"1858583";"Fuzzball";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Fuzzball\Intro.Slave";"NoError, EmulTrap";"Fuzzball (c) 1991 System 3 - 2 disks.";"Fuzzball Intro";"1991 System 3";"4096";"F\Fuzzball_v1.0_1940.lha";"Fuzzball";"Fuzzball";"0";"whdload";"524288";"1858583";"Fuzzball";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"FuzzballNoIntro\FuzzballNoIntro.Slave";"NoError, EmulTrap, NoKbd";"Fuzzball (c) 1991 System 3 - 2 disks.";"Fuzzball";"1991 System 3";"4096";"F\Fuzzball_v1.0_NoIntro_1940.lha";"FuzzballNoIntro";"FuzzballNoIntro";"0";"whdload";"524288";"938640";"Fuzzball";"OCS/ECS";"";"";"";"NoIntro";"";"A-Games";"Games"
"GadgetLostInTime\GadgetLostInTime.slave";"NoError, EmulTrap, ClearMem";"Gadgets Lost In Time ? 1993 ESP.";"Gadgets Lost In Time";"1993 ESP";"4096";"G\GadgetLostInTime_v1.0.lha";"GadgetLostInTime";"GadgetLostInTime";"0";"whdload";"524288";"1492243";"GadgetLostInTime";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Gainforce\Gainforce.Slave";"NoError, EmulTrap, NoKbd";"Gainforce by Infernal Byte System (c) 1991 - 1 disk.";"Gainforce";"1990 Infernal Byte System";"4096";"G\Gainforce_v1.0.lha";"Gainforce";"Gainforce";"0";"whdload";"524288";"913362";"Gainforce";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"GalacticTheXmasEdition1MB\GalacticTheXmasEdition1MB.Slave";"NoError, EmulTrap";"Galactic (c) 1993 Stavros Fasoulas. Galactic";"Galactic";"1993 Stavros Fasoulas";"0";"G\GalacticTheXmasEdition_v1.0_1MB.lha";"GalacticTheXmasEdition1MB";"GalacticTheXmasEdition1MB";"0";"whdload";"524288";"406858";"GalacticTheXmasEdition";"OCS/ECS";"";"1MB";"";"";"";"A-Games";"Games"
"GalacticTheXmasEdition2MB\GalacticTheXmasEdition2MB.Slave";"NoError, EmulTrap";"Galactic (c) 1993 Stavros Fasoulas. Galactic";"Galactic";"1993 Stavros Fasoulas";"0";"G\GalacticTheXmasEdition_v1.0_2MB.lha";"GalacticTheXmasEdition2MB";"GalacticTheXmasEdition2MB";"0";"whdload";"524288";"537930";"GalacticTheXmasEdition";"OCS/ECS";"";"2MB";"";"";"";"A-Games";"Games"
"GalacticWarriorRats\GalacticWarriorRats.slave";"NoError, EmulTrap";"Galactic Warrior Rats by Summit Software (c) 1992 - 1 disk.";"Galactic Warrior Rats";"1992 Summit Software";"0";"G\GalacticWarriorRats_v1.2a_1942.lha";"GalacticWarriorRats";"GalacticWarriorRats";"0";"whdload";"524288";"913970";"GalacticWarriorRats";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
