"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"DetailMatch";"DetailScore";"DetailSource";"DetailYear";"DetailUrl";"DetailId";"DetailLicense";"DetailLanguages";"DetailDisks";"DetailPlayers";"DetailName";"DetailPublisher";"DetailPath";"DetailHardware";"DetailGenre";"Detail_Keywords"
"HighwayPatrol2Fast\HighwayPatrol2Fast.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Highway Patrol 2 ? 1989 Titus/Micro?ds.";"Highway Patrol II ";"1989 Titus/Microïds. ";"786432";"H\HighwayPatrol2_v1.3_Fast_2305.lha";"HighwayPatrol2Fast";"HighwayPatrol2Fast";"0";"whdload";"524288";"741936";"HighwayPatrol2";"OCS/ECS";"";"Fast";"";"";"";"highway patrol 2";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=2720";"2720";"Commercial";"English";"1";"1 Only";"Highway Patrol II";"Microids";"h\highway-patrol-ii";"OCS";"Racing - Cars";"highway patrol 2 highwaypatrol2 2720 microids highwaypatrolii english"
"Hillsfar\Hillsfar.Slave";"NoError, EmulPriv";"Hillsfar, ?1989 SSI";"-* Hillsfar *-";"1989 SSI";"262144";"H\Hillsfar_v1.0.lha";"Hillsfar";"Hillsfar";"0";"whdload";"524288";"959990";"Hillsfar";"OCS/ECS";"";"";"";"";"";"hillsfar";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=498";"498";"Commercial";"English";"1";"1 Only";"Hillsfar";"Strategic Simulations, Inc.";"h\hillsfar";"OCS,ECS";"Adventure - RPG 3D";"hillsfar hillsfar 498 strategic simulations inc hillsfar english"
"HillsfarDe\HillsfarDe.Slave";"NoError, EmulPriv";"Hillsfar, ?1989 SSI";"-* Hillsfar *-";"1989 SSI";"262144";"H\Hillsfar_v1.0_De.lha";"HillsfarDe";"HillsfarDe";"0";"whdload";"524288";"959992";"Hillsfar";"OCS/ECS";"De";"";"";"";"";"hillsfar";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=498";"498";"Commercial";"English";"1";"1 Only";"Hillsfar";"Strategic Simulations, Inc.";"h\hillsfar";"OCS,ECS";"Adventure - RPG 3D";"hillsfar hillsfar 498 strategic simulations inc hillsfar english"
"HillStreetBlues\HillStreetBlues.Slave";"NoError, EmulTrap, ClearMem";"Hill Street Blues by Krisalis (c) 1990 - 1 disk.";"Hill Street Blues";"1991 Krisalis";"0";"H\HillStreetBlues_v1.1_0659.lha";"HillStreetBlues";"HillStreetBlues";"0";"whdload";"524288";"927935";"HillStreetBlues";"OCS/ECS";"";"";"";"";"";"hill street blues";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=497";"497";"Commercial";"English,German,French,Italian,Spanish";"1";"1 Only";"Hill Street Blues";"Krisalis";"h\hill-street-blues";"OCS,ECS";"Strategy - Miscellaneous";"hill street blues hillstreetblues 497 krisalis hillstreetblues english,german,french,italian,spanish"
"Hilt\Hilt.Slave";"NoError, EmulPriv, Examine";"Hilt ? 1994 Scorpius Software.";"Hilt - Against The Hoardes";"1994 Scorpius Software";"786432";"H\Hilt_v1.0.lha";"Hilt";"Hilt";"0";"whdload";"1048576";"845040";"Hilt";"OCS/ECS";"";"";"";"";"";"hilt against the hoardes";"Exact";"100";"Lemon Amiga";"1994";"http://www.lemonamiga.com/games/details.php?id=1575";"1575";"Shareware";"English";"1";"1 Only";"Hilt: Against the Hoardes";"Scorpius";"h\hilt-against-the-hoardes";"OCS,ECS";"Strategy - Miscellaneous";"hilt against the hoardes hiltagainstthehoardes 1575 scorpius hiltagainstthehoardes english"
"Hilt2\Hilt2.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Hilt II ? 1996 Scorpius Software.";"Hilt II";"1996 Scorpius Software";"786432";"H\Hilt2_v1.0.lha";"Hilt2";"Hilt2";"0";"whdload";"1048576";"1457264";"Hilt2";"OCS/ECS";"";"";"";"";"";"hilt 2";"Exact";"N/A";"Open Amiga Game Database";"1996";"https://oagd.net/game/bd520da1-aed8-526c-80c1-786b3576b628";;;"English, German";;"1 - 2 (1 simultaneous)";"Hilt II";"5th Dimension";"h\hilt-ii";;;"hilt 2 hilt2 5 th dimension hiltii english, german"
"Hilt2De\Hilt2De.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Hilt II ? 1996 Scorpius Software.";"Hilt II";"1996 Scorpius Software";"786432";"H\Hilt2_v1.0_De.lha";"Hilt2De";"Hilt2De";"0";"whdload";"1048576";"1457054";"Hilt2";"OCS/ECS";"De";"";"";"";"";"hilt 2";"Exact";"N/A";"Open Amiga Game Database";"1996";"https://oagd.net/game/bd520da1-aed8-526c-80c1-786b3576b628";;;"English, German";;"1 - 2 (1 simultaneous)";"Hilt II";"5th Dimension";"h\hilt-ii";;;"hilt 2 hilt2 5 th dimension hiltii english, german"
"HiredGuns1MB\HiredGuns1MB.Slave";"NoError, ClearMem";"Hired Guns ? 1993 Psygnosis";"Hired Guns";"1993 Psygnosis";"704512";"H\HiredGuns_v1.0_1MB_1114.lha";"HiredGuns1MB";"HiredGuns1MB";"0";"whdload";"1024000";"3446281";"HiredGuns";"OCS/ECS";"";"1MB";"";"";"";"hired guns";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1198";"1198";"Commercial";"English,German,French,Italian,Spanish";"5";"1 to 4, Simultaneous";"Hired Guns";"Psygnosis";"h\hired-guns";"OCS,ECS";"Adventure - RPG 3D";"hired guns hiredguns 1198 psygnosis hiredguns english,german,french,italian,spanish"
"HiredGuns512KB\HiredGuns512KB.Slave";"NoError, ClearMem";"Hired Guns ? 1993 Psygnosis";"Hired Guns";"1993 Psygnosis";"528384";"H\HiredGuns_v1.0_512KB_1114.lha";"HiredGuns512KB";"HiredGuns512KB";"0";"whdload";"524288";"3446231";"HiredGuns";"OCS/ECS";"";"512KB";"";"";"";"hired guns";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1198";"1198";"Commercial";"English,German,French,Italian,Spanish";"5";"1 to 4, Simultaneous";"Hired Guns";"Psygnosis";"h\hired-guns";"OCS,ECS";"Adventure - RPG 3D";"hired guns hiredguns 1198 psygnosis hiredguns english,german,french,italian,spanish"
"HiredGunsDemo1MB\HiredGunsDemo1MB.Slave";"NoError, ClearMem";"Hired Guns ? 1993 Psygnosis";"Hired Guns";"1993 Psygnosis";"704512";"H\HiredGunsDemo_v1.0_1MB.lha";"HiredGunsDemo1MB";"HiredGunsDemo1MB";"0";"whdload";"1024000";"799542";"HiredGuns";"OCS/ECS";"";"1MB";"Demo";"";"";"hired guns";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1198";"1198";"Commercial";"English,German,French,Italian,Spanish";"5";"1 to 4, Simultaneous";"Hired Guns";"Psygnosis";"h\hired-guns";"OCS,ECS";"Adventure - RPG 3D";"hired guns hiredguns 1198 psygnosis hiredguns english,german,french,italian,spanish"
"HiredGunsDemo512KB\HiredGunsDemo512KB.Slave";"NoError, ClearMem";"Hired Guns ? 1993 Psygnosis";"Hired Guns";"1993 Psygnosis";"528384";"H\HiredGunsDemo_v1.0_512KB.lha";"HiredGunsDemo512KB";"HiredGunsDemo512KB";"0";"whdload";"524288";"799508";"HiredGuns";"OCS/ECS";"";"512KB";"Demo";"";"";"hired guns";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=1198";"1198";"Commercial";"English,German,French,Italian,Spanish";"5";"1 to 4, Simultaneous";"Hired Guns";"Psygnosis";"h\hired-guns";"OCS,ECS";"Adventure - RPG 3D";"hired guns hiredguns 1198 psygnosis hiredguns english,german,french,italian,spanish"
"Historyline\HistoryLine.Slave";"NoError, Req68020, EmulPriv, Examine";"History Line 1914-1918 ? 1992 Blue Byte.";"History Line 1914-1918";"1992 Blue Byte";"786432";"H\Historyline_v1.5_1569.lha";"Historyline";"Historyline";"0";"whdload";"458752";"4743574";"Historyline";"OCS/ECS";"";"";"";"";"";"historyline history line 1914 1918";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1758";"1758";"Commercial";"English";"7";"1 or 2, Simultaneous";"Historyline 1914-1918";"Blue Byte";"h\historyline-1914-1918";"OCS,ECS";"Strategy - War";"historyline 1914 1918 historyline19141918 1758 blue byte historyline19141918 english"
"HistorylineDe\HistoryLineDe.Slave";"NoError, Req68020, EmulPriv, Examine";"History Line 1914-1918 ? 1992 Blue Byte.";"History Line 1914-1918";"1992 Blue Byte";"786432";"H\Historyline_v1.5_De_0336.lha";"HistorylineDe";"HistorylineDe";"0";"whdload";"458752";"4747132";"Historyline";"OCS/ECS";"De";"";"";"";"";"historyline history line 1914 1918";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1758";"1758";"Commercial";"English";"7";"1 or 2, Simultaneous";"Historyline 1914-1918";"Blue Byte";"h\historyline-1914-1918";"OCS,ECS";"Strategy - War";"historyline 1914 1918 historyline19141918 1758 blue byte historyline19141918 english"
"HistorylineFr\HistoryLineFr.Slave";"NoError, Req68020, EmulPriv, Examine";"History Line 1914-1918 ? 1992 Blue Byte.";"History Line 1914-1918";"1992 Blue Byte";"786432";"H\Historyline_v1.5_Fr.lha";"HistorylineFr";"HistorylineFr";"0";"whdload";"458752";"4750217";"Historyline";"OCS/ECS";"Fr";"";"";"";"";"historyline history line 1914 1918";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1758";"1758";"Commercial";"English";"7";"1 or 2, Simultaneous";"Historyline 1914-1918";"Blue Byte";"h\historyline-1914-1918";"OCS,ECS";"Strategy - War";"historyline 1914 1918 historyline19141918 1758 blue byte historyline19141918 english"
"HitchhikersGuideTTG\HitchhikersGuideTTG.Slave";"NoError, EmulPriv, Examine";"Hitchhiker's Guide To The Galaxy ? 1986 Infocom.";"Hitchhiker";"1986 Infocom";"262144";"H\HitchhikersGuideToTheGalaxy_v1.0.lha";"HitchhikersGuideTTG";"HitchhikersGuideTTG";"0";"whdload";"524288";"165443";"HitchhikersGuideTTG";"OCS/ECS";"";"";"";"";"";"hitchhikers guide ttg hitchhiker";"Best";"8.1";"Open Amiga Game Database";"1986";"https://oagd.net/amiga/the-hitchhikers-guide-to-the-galaxy";;;"English";;"1";"The Hitchhiker's Guide to the Galaxy";"Infocom";"t\the-hitchhikers-guide-to-the-galaxy";;;"the hitchhikers guide to the galaxy thehitchhikersguidetothegalaxy infocom thehitchhikersguidetothegalaxy english"
"HoleInOne\HoleInOne.slave";"NoError, EmulPriv, ClearMem, Examine";"Hole In One ? 1988 Digitek";"Hole In One";"1988 Digitek";"262144";"H\HoleInOne_v1.1.lha";"HoleInOne";"HoleInOne";"0";"whdload";"524288";"793726";"HoleInOne";"OCS/ECS";"";"";"";"";"";"hole in one";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1225";"1225";"Commercial";"English";"1";"1 to 4";"Hole-In-One";"DigiTek Software";"h\hole-in-one";"OCS,ECS";"Sports - Golf";"hole in one holeinone 1225 digi tek software holeinone english"
"HoleInOne&DataDisks\HoleInOne&DataDisks.Slave";"NoError, EmulPriv, ClearMem, Examine";"Hole In One ? 1988 Digitek";"Hole In One";"1988 Digitek";"262144";"H\HoleInOne&DataDisks_v1.1.lha";"HoleInOne&DataDisks";"HoleInOne&DataDisks";"0";"whdload";"524288";"2090216";"HoleInOnes";"OCS/ECS";"";"";"";"";"DataDisk";"hole in ones one";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1225";"1225";"Commercial";"English";"1";"1 to 4";"Hole-In-One";"DigiTek Software";"h\hole-in-one";"OCS,ECS";"Sports - Golf";"hole in one holeinone 1225 digi tek software holeinone english"
"HolidayMakerCDTVDe\HolidayMakerCDTVDe.Slave";"NoError, EmulPriv, Examine";"Holiday Maker ? 1990 Software 2000.";"Holiday Maker";"1990 Software 2000";"364544";"H\HolidayMaker_v1.1_CDTV_De.lha";"HolidayMakerCDTVDe";"HolidayMakerCDTVDe";"0";"whdload";"622592";"1771875";"HolidayMaker";"CDTV";"De";"";"";"";"";"holiday maker";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=2926";"2926";"Commercial";"German";"2";"1 Only";"Holiday Maker";"Software 2000";"h\holiday-maker";"OCS";"Adventure - Point and Click";"holiday maker holidaymaker 2926 software 2000 holidaymaker german"
"HolidayMakerDe\HolidayMakerDe.Slave";"NoError, EmulPriv, Examine";"Holiday Maker ? 1990 Software 2000.";"Holiday Maker";"1990 Software 2000";"364544";"H\HolidayMaker_v1.1_De.lha";"HolidayMakerDe";"HolidayMakerDe";"0";"whdload";"622592";"1627907";"HolidayMaker";"OCS/ECS";"De";"";"";"";"";"holiday maker";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=2926";"2926";"Commercial";"German";"2";"1 Only";"Holiday Maker";"Software 2000";"h\holiday-maker";"OCS";"Adventure - Point and Click";"holiday maker holidaymaker 2926 software 2000 holidaymaker german"
"HollywoodPoker\HollywoodPoker.Slave";"NoError, ClearMem";"Hollywood Poker ? 1987 reLINE";"Hollywood Poker";"1987 reLINE";"0";"H\HollywoodPoker_v1.1_1791.lha";"HollywoodPoker";"HollywoodPoker";"0";"whdload";"524288";"802109";"HollywoodPoker";"OCS/ECS";"";"";"";"";"";"hollywood poker";"Exact";"100";"Lemon Amiga";"1987";"http://www.lemonamiga.com/games/details.php?id=501";"501";"Commercial";"English";"1";"1 Only";"Hollywood Poker";"Diamond Software";"h\hollywood-poker";"OCS";"Cards - Poker";"hollywood poker hollywoodpoker 501 diamond software hollywoodpoker english"
"HollywoodPokerPro\HollywoodPokerPro.slave";"NoError, EmulTrap, NoKbd";"Hollywood Poker Pro ? 1991 Reline/Softgold";"Hollywood Poker Pro";"1991 Reline";"0";"H\HollywoodPokerPro_v1.3_2506.lha";"HollywoodPokerPro";"HollywoodPokerPro";"0";"whdload";"524288";"1615653";"HollywoodPokerPro";"OCS/ECS";"";"";"";"";"";"hollywood poker pro";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=502";"502";"Commercial";"English";"2";"1 Only";"Hollywood Poker Pro";"reLINE Software";"h\hollywood-poker-pro";"OCS,ECS";"Cards - Poker";"hollywood poker pro hollywoodpokerpro 502 re line software hollywoodpokerpro english"
"HomeAlone\HomeAlone.Slave";"NoError, EmulPriv, Examine";"Home Alone ? 1991 Capstone.";"Home Alone";"1991 Capstone";"786432";"H\HomeAlone_v1.0.lha";"HomeAlone";"HomeAlone";"0";"whdload";"524288";"1024219";"HomeAlone";"OCS/ECS";"";"";"";"";"";"home alone";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=503";"503";"Commercial";"English";"1";"1 Only";"Home Alone";"Accolade";"h\home-alone";"OCS,ECS";"Platformer - Scrolling Screen";"home alone homealone 503 accolade homealone english"
"HongKongPhooey\HongKongPhooey.Slave";"NoError, EmulTrap, NoKbd";"Hong Kong Phooey (c) 1990 Hi-Tec - 1 disk.";"Hong Kong Phooey";"1990 Hi-Tec";"0";"H\HongKongPhooey_v1.1_1559.lha";"HongKongPhooey";"HongKongPhooey";"0";"whdload";"524288";"375594";"HongKongPhooey";"OCS/ECS";"";"";"";"";"";"hong kong phooey";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=2302";"2302";"Commercial";"English";"1";"1 Only";"Hong Kong Phooey";"Hi-Tec Software";"h\hong-kong-phooey";"OCS";"Platformer - Scrolling Screen";"hong kong phooey hongkongphooey 2302 hi tec software hongkongphooey english"
"Hook\Hook.slave";"Disk, NoError, EmulTrap";"Hook ? 1992 Ocean Software Ltd.";"-> H O O K <-";"1991 Ocean Software Ltd.";"65536";"H\Hook_v1.2_0887.lha";"Hook";"Hook";"0";"whdload";"1048576";"3672919";"Hook";"OCS/ECS";"";"";"";"";"";"hook";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1269";"1269";"Commercial";"English,German,French";"4";"1 Only";"Hook";"Ocean";"h\hook";"OCS,ECS";"Adventure - Point and Click";"hook hook 1269 ocean hook english,german,french"
"HorrorZombiesFromTheCrypt\HorrorZombiesFromTheCrypt.Slave";"NoError, EmulTrap, ClearMem";"Horror Zombies From The Crypt ? 1991 Millenium.";"Horror Zombies From the Crypt";"1991 Millenium";"0";"H\HorrorZombiesFromTheCrypt_v1.3_0286.lha";"HorrorZombiesFromTheCrypt";"HorrorZombiesFromTheCrypt";"0";"whdload";"524288";"826995";"HorrorZombiesFromTheCrypt";"OCS/ECS";"";"";"";"";"";"horror zombies from the crypt";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=2307";"2307";"Commercial";"English";"";"1 Only";"Horror Zombies from the Crypt";"Millennium";"h\horror-zombies-from-the-crypt";"OCS,ECS";"Platformer - Scrolling Screen";"horror zombies from the crypt horrorzombiesfromthecrypt 2307 millennium horrorzombiesfromthecrypt english"
"HostageNTSC\HostageNTSC.Slave";"NoError, NoDivZero, NoKbd, EmulPriv, ClearMem, Examine";"Hostages/Operation Jupiter ? 1988 Infogrames.";"Hostages: Rescue mission";"1988 Infogrames";"262144";"H\Hostage_v1.2_NTSC_1173.lha";"HostageNTSC";"HostageNTSC";"0";"whdload";"524288";"943809";"Hostage";"OCS/ECS";"";"";"";"NTSC";"";"hostage hostages rescue mission";"Best";"1.446873";"Games Custom";"1989";"https://hol.abime.net/4185";;"Commercial";"English";"1";"1";"Hostage: Rescue Mission";"Mindscape";;"ECS/OCS";"Multi Type";"hostage rescue mission hostagerescuemission mindscape hostagerescuemission english"
"Hostages\Hostages.Slave";"NoError, NoDivZero, NoKbd, EmulPriv, ClearMem, Examine";"Hostages/Operation Jupiter ? 1988 Infogrames.";"Hostages/ Operation Jupiter";"1988 Infogrames";"262144";"H\Hostages_v1.2_0186.lha";"Hostages";"Hostages";"0";"whdload";"1048576";"827314";"Hostages";"OCS/ECS";"";"";"";"";"";"hostages operation jupiter";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=504";"504";"Commercial";"English";"1";"1 Only";"Hostages";"Infogrames";"h\hostages";"OCS";"Arcade - Miscellaneous";"hostages hostages 504 infogrames hostages english"
"HostileBreed\HostileBreed.Slave";"Disk, NoError, EmulTrap, NoKbd, ClearMem";"Hostile Breed ? 1993 Palace/Titus.";"Hostile Breed";"1993 Palace/Titus";"0";"H\HostileBreed_v1.0.lha";"HostileBreed";"HostileBreed";"0";"whdload";"524288";"2077234";"HostileBreed";"OCS/ECS";"";"";"";"";"";"hostile breed";"Exact";"7.7";"Open Amiga Game Database";"[unreleased]";"https://oagd.net/amiga/hostile-breed";;;"English, German, French";;"1";"Hostile Breed";"Titus / Palace [unreleased]";"h\hostile-breed";;;"hostile breed hostilebreed titus palace unreleased hostilebreed english, german, french"
"HotRod\HotRod.Slave";"NoError, EmulTrap";"Hot Rod (c) 1990 Activision/SEGA";"Hot Rod";"1990 Activision/SEGA";"4096";"H\HotRod_v1.0_2437.lha";"HotRod";"HotRod";"0";"whdload";"524288";"533975";"HotRod";"OCS/ECS";"";"";"";"";"";"hot rod";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1624";"1624";"Commercial";"English";"1";"1 to 4, Simultaneous";"Hot Rod";"Activision";"h\hot-rod";"OCS,ECS";"Racing - Overhead";"hot rod hotrod 1624 activision hotrod english"
"HotRubber\HotRubber.Slave";"NoError, EmulPriv, Examine";"Grand Prix 500 II ? 1991 Micro?ds/Titus/Palace.";"Grand Prix 500 II/Hot Rubber";"1991 Microïds/Palace/Titus.";"786432";"H\HotRubber_v1.0.lha";"HotRubber";"HotRubber";"0";"whdload";"524288";"951924";"HotRubber";"OCS/ECS";"";"";"";"";"";"hot rubber grand prix 500 2";"Exact";"N/A";"Open Amiga Game Database";"1992";"https://oagd.net/game/0099a9a6-734b-52d6-90bb-77a995398a70";;;"English";;"1 - 2 (2 simultaneous)";"Hot Rubber";"Palace";"h\hot-rubber";;;"hot rubber hotrubber palace hotrubber english"
"Hotshot\Hotshot.Slave";"NoError, EmulTrap";"Hotshot (c) 1988 Prism Leisure Corporation - 1 disk.";"Hotshot";"1988 Prism Leisure Corporation ";"32768";"H\Hotshot_v1.0_2083.lha";"Hotshot";"Hotshot";"0";"whdload";"524288";"576058";"Hotshot";"OCS/ECS";"";"";"";"";"";"hotshot";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1410";"1410";"Commercial";"English";"1";"1 or 2, Simultaneous";"Hotshot";"Addictive Games";"h\hotshot";"OCS";"Arcade - Breakout/Pong";"hotshot hotshot 1410 addictive games hotshot english"
"HoundOfShadow\HoundOfShadow.Slave";"NoError, EmulPriv, ClearMem, Examine";"The Hound Of Shadow ?1989 Electronic Arts";"The Hound Of Shadow";"1989 Electronic Arts";"786432";"H\HoundOfShadow_v1.0_0338.lha";"HoundOfShadow";"HoundOfShadow";"0";"whdload";"524288";"1581805";"HoundOfShadow";"OCS/ECS";"";"";"";"";"";"hound of shadow the";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=2856";"2856";"Commercial";"English";"2";"1 Only";"Hound of Shadow, The";"Electronic Arts";"h\hound-of-shadow-the";"OCS";"Adventure - Graphics/Text";"hound of shadow the houndofshadowthe 2856 electronic arts houndofshadowthe english"
"HoyleVolume3\HoyleVolume3.slave";"NoError, EmulPriv, Examine";"Hoyle Volume III ? 1990 Sierra.";"Hoyle Volume III";"1990 Sierra";"851968";"H\HoyleVolume3_v1.1_2085.lha";"HoyleVolume3";"HoyleVolume3";"0";"whdload";"524288";"1450876";"HoyleVolume3";"OCS/ECS";"";"";"";"";"";"hoyle volume 3";"Best";"1.396558";"Games Custom";"1992";"https://hol.abime.net/751";;"Commercial";"English";"2";"4";"Hoyle Book Of Games Volume 3: Great Board Games";"Sierra";;"ECS/OCS";"Board Game";"hoyle book of games volume 3 great board games hoylebookofgamesvolume3greatboardgames sierra hoylebookofgamesvolume3greatboardgames english"
"HuckleberryHound\HuckleberryHound.Slave";"NoError, EmulTrap, NoKbd";"Huckleberry Hound (c) 1993 Alternative - 1 disk.";"Huckleberry Hound";"1993 Quex Development Ltd";"0";"H\HuckleberryHound_v1.1.lha";"HuckleberryHound";"HuckleberryHound";"0";"whdload";"524288";"722653";"HuckleberryHound";"OCS/ECS";"";"";"";"";"";"huckleberry hound";"Best";"2.239606";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=2564";"2564";"Commercial";"English";"1";"1 Only";"Huckleberry Hound in Hollywood Capers";"Alternative Software";"h\huckleberry-hound-in-hollywood-capers";"OCS,ECS";"Platformer - Scrolling Screen";"huckleberry hound in hollywood capers huckleberryhoundinhollywoodcapers 2564 alternative software huckleberryhoundinhollywoodcapers english"
"HudsonHawk\HudsonHawk.Slave";"NoError, ClearMem";"Hudson Hawk ? 1991 Ocean.";"Hudson Hawk";"1991 Ocean";"0";"H\HudsonHawk_v1.5_1035.lha";"HudsonHawk";"HudsonHawk";"0";"whdload";"524288";"1098383";"HudsonHawk";"OCS/ECS";"";"";"";"";"";"hudson hawk";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1226";"1226";"Commercial";"English";"1";"1 Only";"Hudson Hawk";"Ocean";"h\hudson-hawk";"OCS,ECS";"Platformer - Scrolling Screen";"hudson hawk hudsonhawk 1226 ocean hudsonhawk english"
