ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
MortalKombat.lha;MortalKombatHD\MortalKombat.slave;MortalKombat.lha_MortalKombat.slave.txt;Mortal Kombat;1993 Acclaim;5408;10;NoError, EmulTrap;1048576;0;59;0
MortalKombat2.lha;MortalKombat2HD\MortalKombat2.slave;MortalKombat2.lha_MortalKombat2.slave.txt;Mortal Kombat 2;1994 Acclaim;5604;10;NoError, EmulTrap;1048576;0;59;4096
MortalKombat2.lha;MortalKombat2HD\MortalKombat2AGA.slave;MortalKombat2.lha_MortalKombat2AGA.slave.txt;Mortal Kombat 2 (2Mb chip);1994 Acclaim;5616;10;NoError, EmulTrap;2097152;0;59;4096
MortonStrikesBack.lha;MortonStrikesBack_Install\MortonStrikesBack.slave;MortonStrikesBack.lha_MortonStrikesBack.slave.txt;Morton Strikes Back;1994 Confused Pelican;4788;17;NoError, EmulPriv, Examine;524288;0;59;786432
MortonStrikesBack.lha;MortonStrikesBack_Install\MortonStrikesBackAGA.slave;MortonStrikesBack.lha_MortonStrikesBackAGA.slave.txt;Morton Strikes Back AGA;1994 Confused Pelican Software;892;17;NoError, EmulTrap, ReqAGA;2097152;0;59;0
MortvilleManor.lha;MortvilleManorHd\MortvilleManor.slave;MortvilleManor.lha_MortvilleManor.slave.txt;Mortville Manor/Manoir de MortVielle/Landsitz von Mortville;1988 Lankhor;10516;13;NoError, EmulPriv;524288;0;59;786432
Mot.lha;MotHd\MOT.slave;Mot.lha_MOT.slave.txt;Mot;1989 Opera Soft;956;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
MotorbikeMadness.lha;MotorbikeMadnessHD\MotorbikeMadness.slave;MotorbikeMadness.lha_MotorbikeMadness.slave.txt;-) Motorbike Madness (-;1988 Mastertronic;1556;15;NoError, EmulPriv;524288;0;59;262144
Motorhead.lha;MotorheadHD\Motorhead.slave;Motorhead.lha_Motorhead.slave.txt;Motorhead;1992 Virgin;880;10;NoError, EmulTrap;524288;0;59;0
MotorMassacre.lha;MotorMassacreHD\MotorMassacre.slave;MotorMassacre.lha_MotorMassacre.slave.txt;Motor Massacre;1988 Gray Matter/Gremlin;3396;15;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
MouseQuest.lha;MouseQuestHD\MouseQuest.slave;MouseQuest.lha_MouseQuest.slave.txt;MouseQuest;1987 Micro Value/TDC;1384;17;NoError, EmulTrap;524288;0;59;4096
Mousetrap.lha;MousetrapHD\MouseTrap.slave;Mousetrap.lha_MouseTrap.slave.txt;Mousetrap;1987 Micro Value/Tynesoft;1072;10;NoError, EmulTrap;524288;0;59;4096
MrBlobby.lha;MrBlobbyHD\MrBlobby.slave;MrBlobby.lha_MrBlobby.slave.txt;Mr. Blobby;1994 Millennium;1972;11;NoError, EmulTrap, NoKbd;1048576;0;59;262144
MrDoRunRun.lha;MrDoRunRunHD\MrDoRunRun.slave;MrDoRunRun.lha_MrDoRunRun.slave.txt;Mr Do! Run Run;1990 Electrocoin;1680;10;NoError, EmulTrap;524288;0;59;0
MrHeli.lha;MrHeliHD\MrHeli.slave;MrHeli.lha_MrHeli.slave.txt;Mr.Heli;1987 Firebird;4868;16;NoError, EmulPriv, Examine;524288;0;59;262144
MrNutz.lha;MrNutzHD\MrNutz.slave;MrNutz.lha_MrNutz.slave.txt;Mr. Nutz;1994 Ocean/Neon;1048;10;Disk, NoError, EmulTrap;1048576;58;59;0
MUDS.lha;M.U.D.S_\MUDS.Slave;MUDS.lha_MUDS.Slave.txt;;;804;7;Disk, NoError, EmulTrap;524288;0;59;
MultiPlayerSoccerManager.lha;MPlayerSoccerManagerHD\MultiplayerSoccerManager.slave;MultiPlayerSoccerManager.lha_MultiplayerSoccerManager.slave.txt;Multi Player Soccer Manager;1991 D & H Games;1248;14;NoError, ClearMem;335872;0;59;73728
Murder.lha;MurderHD\Murder.Slave;Murder.lha_Murder.Slave.txt;Murder;1990 US Gold;736;10;NoError, EmulTrap;524288;0;59;0
MurdersInSpace.lha;MurdersInSpaceHd\MurdersInSpace.slave;MurdersInSpace.lha_MurdersInSpace.slave.txt;Murders In Space;1990 Infogrames;3176;16;Disk, NoError, EmulTrap, EmulPriv, ClearMem;499712;0;59;290816
MysteriousWorlds.lha;MysteriousWorlds\mysteriousworlds.slave;MysteriousWorlds.lha_mysteriousworlds.slave.txt;Mysterious Worlds;1990 Playstone Design;1968;10;Disk, NoError, EmulTrap;524288;0;5d;0
MysteryOfTheMummy.lha;MysteryOfTheMummy_Install\MysteryOfTheMummy.slave;MysteryOfTheMummy.lha_MysteryOfTheMummy.slave.txt;Mystery of the Mummy;1988 Rainbow Arts;4468;17;NoError, EmulPriv, Examine;524288;0;59;262144
Mystical.lha;MysticalHd\mystical.slave;Mystical.lha_mystical.slave.txt;Mystical;1990 Infogrames;2136;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
Myth.lha;MythHD\Myth.slave;Myth.lha_Myth.slave.txt;Myth;1992 System 3;1000;10;Disk, NoError, EmulTrap, ClearMem;1048576;0;59;0
Myth_MS.lha;MythHD\Myth.slave;Myth_MS.lha_Myth.slave.txt;> Myth <;1989 Magnetic Scrolls;1524;15;NoError, EmulPriv;524288;0;59;262144
Nam1965-1975.lha;Nam1965-1975HD\Nam1965-1975.Slave;Nam1965-1975.lha_Nam1965-1975.Slave.txt;Nam 1965-1975;1991 Domark;11324;13;EmulPriv;524288;0;59;786432
Narc.lha;NarcHD\Narc.slave;Narc.lha_Narc.slave.txt;;;716;7;NoError;524288;0;0;
NarcoPolice.lha;NarcoPoliceHD\NarcoPolice.slave;NarcoPolice.lha_NarcoPolice.slave.txt;Narco Police;1990 Dinamic;388;10;NoError, EmulTrap, NoKbd;524288;0;59;0
NathanNever.lha;NathanNeverHD\NathanNever.Slave;NathanNever.lha_NathanNever.Slave.txt;Nathan Never;1993 Genias;4700;16;NoError, EmulPriv, Examine;1048576;0;5d;786432
NaughtyOnes.lha;NaughtyOnesHd\NaughtyOnesAGA.slave;NaughtyOnes.lha_NaughtyOnesAGA.slave.txt;Naughty Ones (AGA);1994 Interactivision;1096;13;NoError, EmulTrap, ClearMem;2097152;5f;5d;0
NaughtyOnes.lha;NaughtyOnesHd\NaughtyOnesCD32.Slave;NaughtyOnes.lha_NaughtyOnesCD32.Slave.txt;Naughty Ones (CD32);1994 Interactivision;7932;16;NoError, EmulTrap, Req68020, NoKbd, EmulPriv, Examine;2097152;0;59;524288
NaughtyOnes.lha;NaughtyOnesHd\NaughtyOnesECS.slave;NaughtyOnes.lha_NaughtyOnesECS.slave.txt;Naughty Ones (ECS);1994 Interactivision;1460;13;NoError, EmulTrap, ClearMem;1048576;5f;5d;0
NavyMoves.lha;NavyMovesHD\NavyMoves.slave;NavyMoves.lha_NavyMoves.slave.txt;Navy Moves;1989 Dinamic ;1484;13;NoError;524288;5f;5d;0
NavySeals.lha;NavySealsHD\NavySeals.slave;NavySeals.lha_NavySeals.slave.txt;Navy Seals;1990 Ocean;584;10;NoError;524288;0;59;0
Nebulus.lha;Nebulus Install\nebulus.slave;Nebulus.lha_nebulus.slave.txt;Nebulus;1987/88 Hewson;704;11;NoError;524288;0;59;0
Nebulus2.lha;Nebulus 2\Nebulus2.Slave;Nebulus2.lha_Nebulus2.Slave.txt;;;1304;8;NoError, EmulTrap, NoKbd;524288;0;46;0
Necronom.lha;NecronomHD\Necronom.slave;Necronom.lha_Necronom.slave.txt;Necronom;1990 LineL;1288;10;NoError, EmulTrap;524288;0;59;0
Neighbours.lha;NeighboursHD\Neighbours.slave;Neighbours.lha_Neighbours.slave.txt;Neighbours;1991 Impulze/Zeppelin;1028;13;NoError, EmulTrap, ClearMem;524288;0;59;0
Netherworld.lha;Netherworld Install\Netherworld.slave;Netherworld.lha_Netherworld.slave.txt;Netherworld;1988 Hewson;2008;18;Disk, NoError, EmulTrap, ClearMem;524288;58;59;0
Neuromancer.lha;NeuromancerHD\Neuromancer.slave;Neuromancer.lha_Neuromancer.slave.txt;Neuromancer;1988/1989 Interplay;3872;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;524288
Neuronics.lha;NeuronicsHD\Neuronics.slave;Neuronics.lha_Neuronics.slave.txt;Neuronics;1992 Thalion;4648;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
NeverEndingStory2.lha;NeverendingStory2 Install\NeverEndingStoryII.slave;NeverEndingStory2.lha_NeverEndingStoryII.slave.txt;Never Ending Story II;1990 Linel;2268;10;NoError, EmulTrap, ClearMem;524288;58;45;0
Nevermind.lha;NevermindHD\Nevermind.slave;Nevermind.lha_Nevermind.slave.txt;Nevermind;1989 Psyclapse;920;14;NoError, ClearMem;524288;0;59;4096
NewYorkWarriors.lha;NewYorkWarriors Install\NewYorkWarriors.Slave;NewYorkWarriors.lha_NewYorkWarriors.Slave.txt;New York Warriors;1990 Arcadia Systems;4676;16;NoError, EmulPriv, Examine;1048576;0;59;262144
NewZealandStory.lha;NewZealandStory Install\NewZealandStory.slave;NewZealandStory.lha_NewZealandStory.slave.txt;The New Zealand Story;1988 Ocean;1972;17;Disk, NoError;524288;45;5d;0
NewZealandStoryDemo.lha;NZS Demo Install\NewZealandStoryDemo.slave;NewZealandStoryDemo.lha_NewZealandStoryDemo.slave.txt;The New Zealand Story (Demo);1989 Ocean Software;4356;15;NoError, EmulPriv, Examine;524288;0;5d;262144
NickFaldoGolf.lha;NickFaldosGolfHD\NickFaldosGolf.slave;NickFaldoGolf.lha_NickFaldosGolf.slave.txt;Nick Faldo;1992 Grandslam;756;10;Disk, NoError, EmulTrap;524288;0;5d;524288
NickFaldoGolf.lha;NickFaldosGolfHD\NickFaldosGolfCD32.slave;NickFaldoGolf.lha_NickFaldosGolfCD32.slave.txt;Nick Faldo;1994 Grandslam;10656;16;NoError, EmulTrap, Req68020, EmulPriv, Examine;2093056;0;5d;524288
NickyBoom.lha;NickyBoomInstall\NickyBoom.slave;NickyBoom.lha_NickyBoom.slave.txt;Nicky Boom;1992 Microids;1492;17;NoError, EmulTrap;524288;0;59;0
NickyBoom2.lha;NickyBoom2 Install\NickyBoom2.Slave;NickyBoom2.lha_NickyBoom2.Slave.txt;Nicky Boom II;1993 Microids;4088;16;NoError, EmulPriv, Examine;524288;0;59;786432
NigelMansellsGrandPrix.lha;NigelMansellsGrandPrixHD\NigelMansellsGrandPrix.slave;NigelMansellsGrandPrix.lha_NigelMansellsGrandPrix.slave.txt;Nigel Mansell;1988 Martech;1560;10;NoError, EmulTrap, NoKbd;524288;0;5d;0
