"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"NoError, EmulTrap, ClearMem";"883377";"M\Musicbox3\Musicbox3.Slave";"Musicbox 3 ? 1991 Gate.";"0";"Musicbox3";"Musicbox 3";"1991 Gate";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Musicbox3";"OCS/ECS";"";"";"";"";"";"musicbox 3 gate"
"NoError, EmulTrap, ClearMem";"1105707";"M\MusicBoxCopyride\MusicBoxCopyride.Slave";"Music Box ? 1991 Copyride.";"0";"MusicBoxCopyride";"Music Box";"1991 Copyride";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicBoxCopyride";"OCS/ECS";"";"";"";"";"";"music box copyride"
"NoError, EmulTrap, ClearMem";"1820533";"M\MusicCollection\MusicCollection.Slave";"Music Collection 1991 Katharsis.";"0";"MusicCollection";"Music Collection";"1991 Katharsis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicCollection";"OCS/ECS";"";"";"";"";"";"music collection katharsis"
"NoError, EmulTrap, ClearMem";"921379";"M\MusicCompacting2\MusicCompacting2.Slave";"Music Compacting 2 ? 1991 Zylon & Alpha Flight.";"0";"MusicCompacting2";"Music Compacting 2";"1991 Zylon & Alpha Flight";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicCompacting2";"OCS/ECS";"";"";"";"";"";"music compacting 2 zylon alpha flight"
"NoError, EmulTrap, ClearMem";"793797";"M\MusicCompilation\MusicCompilation.Slave";"Music Compilation ? 1989 Random Access.";"0";"MusicCompilation";"Music Compilation ";"1989 Random Access";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicCompilation";"OCS/ECS";"";"";"";"";"";"music compilation random access"
"NoError, EmulTrap, ClearMem";"919051";"M\MusicDemoDeform\MusicDemoDeform.Slave";"Music Demo ? 1992 Deform.";"0";"MusicDemoDeform";"Music Demo";"1992 Deform";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDemoDeform";"OCS/ECS";"";"";"";"";"";"music demo deform"
"NoError, EmulTrap, ClearMem";"1627280";"M\MusicDisk1\MusicDisk1.Slave";"Music Disk ? 1990 The Fantasy Force.";"0";"MusicDisk1";"Music Disk";"1990 The Fantasy Force";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1";"OCS/ECS";"";"";"";"";"";"musicdisk 1 royal amiga force"
"NoError, EmulTrap, ClearMem";"1820306";"M\MusicDisk181stTrack\MusicDisk181stTrack.Slave";"Music Disk 1 ? 1991 81st Track.";"0";"MusicDisk181stTrack";"Music Disk 1";"1991 81st Track";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk181stTrack";"OCS/ECS";"";"";"";"";"";"music disk 181 st track 1 81"
"NoError, EmulTrap, ClearMem";"322828";"M\MusicDisk1AdamMcCrory\MusicDisk1AdamMcCrory.Slave";"Music Disk 1 ? 1993 Adam McCrory.";"0";"MusicDisk1AdamMcCrory";"Music Disk 1";"1993 Adam McCrory";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1AdamMcCrory";"OCS/ECS";"";"";"";"";"";"music disk 1 adam mc crory"
"NoError, ClearMem";"926565";"M\MusicDisk1Alcatraz\MusicDisk1Alcatraz.Slave";"Music Disk 1 ? 1990 Alcatraz";"0";"MusicDisk1Alcatraz";"Music Disk 1";"1990 Alcatraz";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1Alcatraz";"OCS/ECS";"";"";"";"";"";"music disk 1 alcatraz"
"NoError, EmulTrap, ClearMem";"843394";"M\MusicDisk1Bass\MusicDisk1Bass.Slave";"Music Disk 1 ? 1991 Bass.";"0";"MusicDisk1Bass";"Music Disk 1";"1991 Bass";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1Bass";"OCS/ECS";"";"";"";"";"";"music disk bass"
"NoError";"918043";"M\MusicDisk1DMob\MusicDisk1DMob.Slave";"MusicDisk 1 ? 1989 D-Mob.";"0";"MusicDisk1DMob";"MusicDisk 1";"1989 D-Mob";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1DMob";"OCS/ECS";"";"";"";"";"";"music disk 1 dmob mob"
"NoError, EmulTrap, ClearMem";"726770";"M\MusicDisk1FantasyForce\MusicDisk1FantasyForce.Slave";"Music Disk ? 1990 The Fantasy Force.";"0";"MusicDisk1FantasyForce";"Music Disk";"1990 The Fantasy Force";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1FantasyForce";"OCS/ECS";"";"";"";"";"";"music disk 1 the fantasy force"
"NoError, EmulTrap, ClearMem";"920865";"M\MusicDisk1IKS\MusicDisk1IKS.Slave";"Music Disk 1 ? 1989 IKS.";"0";"MusicDisk1IKS";"Music Disk 1";"1989 IKS";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1IKS";"OCS/ECS";"";"";"";"";"";"music disk 1 iks"
"NoError, EmulTrap, ClearMem";"766314";"M\MusicDisk1IpecElite\MusicDisk1IpecElite.Slave";"Music Disk ? 1989 Ipec Elite.";"0";"MusicDisk1IpecElite";"Music Disk";"1989 Ipec Elite";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1IpecElite";"OCS/ECS";"";"";"";"";"";"music disk ipec elite"
"NoError, EmulTrap, ClearMem";"917612";"M\MusicDisk1Mahoney&Kaktus\MusicDisk1Mahoney&Kaktus.Slave";"Music Disk 1 1988 Mahoney & Kaktus.";"0";"MusicDisk1Mahoney&Kaktus";"Music Disk 1";"1988 Mahoney & Kaktus";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1Mahoney&Kaktus";"OCS/ECS";"";"";"";"";"";"music disk 1 mahoney kaktus"
"NoError, EmulTrap, ClearMem";"918793";"M\MusicDisk1Prologic\MusicDisk1Prologic.Slave";"Music Disk 1 ? 1991 Prologic.";"0";"MusicDisk1Prologic";"Music Disk 1";"1991 Prologic";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk1Prologic";"OCS/ECS";"";"";"";"";"";"music disk 1 prologic"
"NoError, EmulTrap, ClearMem";"566983";"M\MusicDisk2\MusicDisk2.Slave";"Music Disk 2 ? 1991 The Fantasy Force.";"0";"MusicDisk2";"Music Disk 2";"1991 The Fantasy Force";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk2";"OCS/ECS";"";"";"";"";"";"musicdisk 2 fantasy force"
"NoError, EmulTrap, ClearMem";"892338";"M\MusicDisk281stTrack\MusicDisk281stTrack.Slave";"Music Disk 2 ? 1991 81st Track.";"0";"MusicDisk281stTrack";"Music Disk 2";"1992 The 81st Track";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk281stTrack";"OCS/ECS";"";"";"";"";"";"music disk 2 the 81st track"
"NoError, ClearMem";"917536";"M\MusicDisk2Darkness\MusicDisk2Darkness.Slave";"Music Disk 2 ? 1992 Darkness.";"0";"MusicDisk2Darkness";"Music Disk 2";"1992 Darkness";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk2Darkness";"OCS/ECS";"";"";"";"";"";"music disk 2 darkness"
"NoError, EmulTrap, ClearMem";"920698";"M\MusicDisk2IKS\MusicDisk2IKS.Slave";"Music Disk 2 ? 1989 IKS.";"0";"MusicDisk2IKS";"Music Disk 2";"1989 IKS";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk2IKS";"OCS/ECS";"";"";"";"";"";"music disk 2 iks"
"NoError, EmulTrap, ClearMem";"428798";"M\MusicDisk2Vega\MusicDisk2Vega.Slave";"Music Disk 2 ? 1991 Vega.";"0";"MusicDisk2Vega";"Music Disk 2";"1991 Vega";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk2Vega";"OCS/ECS";"";"";"";"";"";"music disk 2 vega"
"NoError";"923901";"M\MusicDisk3\MusicDisk3.Slave";"MusicDisk 3 ? 1989 D-Mob.";"0";"MusicDisk3";"MusicDisk 3";"1989 D-Mob";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk3";"OCS/ECS";"";"";"";"";"";"mega musicdisk iii d mob"
"NoError";"1814809";"M\MusicDisk4\MusicDisk4.Slave";"MusicDisk 4 ? 1990 D-Mob.";"0";"MusicDisk4";"MusicDisk 4";"1990 D-Mob";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk4";"OCS/ECS";"";"";"";"";"";"musicdisk iv d mob"
"NoError, EmulTrap, ClearMem";"745841";"M\MusicDisk6RamJam\MusicDisk6RamJam.Slave";"Music Disk 6 ? 1992 Ram Jam.";"0";"MusicDisk6RamJam";"Megademo";"1992 Ram Jam";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDisk6RamJam";"OCS/ECS";"";"";"";"";"";"music disk 6 ram jam megademo"
"NoError, EmulTrap, EmulPriv, Examine";"1084622";"M\MusicDiskActionForce\MusicDiskActionForce.Slave";"Music Disk 1989 Action Force.";"0";"MusicDiskActionForce";"Music Disk";"1989 Action Force";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDiskActionForce";"OCS/ECS";"";"";"";"";"";"music disk action force"
"NoError, EmulTrap, ClearMem";"510678";"M\MusicDiskArmada&It\MusicDiskArmada&It.Slave";"Music Disk ? 1989 Armada & It.";"0";"MusicDiskArmada&It";"Music Disk";"1989 Armada & It";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDiskArmada&";"OCS/ECS";"It";"";"";"";"";"walkman othon musicdisk armada it"
"NoError, EmulTrap, ClearMem";"919716";"M\MusicDiskDexion\MusicDiskDexion.Slave";"Music Disk ? 1989 Dexion.";"0";"MusicDiskDexion";"Music Disk";"Dexion";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDiskDexion";"OCS/ECS";"";"";"";"";"";"music disk dexion"
"NoError, ClearMem";"362166";"M\MusicDiskDreamscape\MusicDiskDreamscape.Slave";"Music Disk ? 1992 Dreamscape.";"0";"MusicDiskDreamscape";"Music Disk";"1992 Dreamscape";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDiskDreamscape";"OCS/ECS";"";"";"";"";"";"music disk dreamscape"
"NoError, EmulTrap, ClearMem";"925306";"M\MusicDiskThrust\MusicDiskThrust.Slave";"Music Disk ? 1988 Thrust.";"0";"MusicDiskThrust";"Music Disk";"1988 Thrust";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDiskThrust";"OCS/ECS";"";"";"";"";"";"music disk thrust"
"NoError, EmulTrap, ClearMem";"908156";"M\MusicDream1\MusicDream1.Slave";"Music Dream ? 1991 Phenomena";"0";"MusicDream1";"Music Dream";"1991 Phenomena";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDream1";"OCS/ECS";"";"";"";"";"";"music dream 1 phenomena"
"NoError, EmulTrap, ClearMem";"908317";"M\MusicDream2\MusicDream2.Slave";"Music Dream 2 ? 1991 Phenomena";"0";"MusicDream2";"Music Dream 2";"1991 Phenomena";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicDream2";"OCS/ECS";"";"";"";"";"";"music dream 2 phenomena"
"NoError, EmulTrap, ClearMem";"1361489";"M\MusicForFools\MusicForFools.Slave";"Music for Fools ? 1992 Ghost.";"0";"MusicForFools";"Music for Fools";"1992 Ghost";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicForFools";"OCS/ECS";"";"";"";"";"";"music for fools ghost"
"NoError, EmulTrap, ClearMem";"925464";"M\Musicland\Musicland.Slave";"Musicland ? 1993 Brainstorm.";"0";"Musicland";"Musicland";"1993 Brainstorm";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Musicland";"OCS/ECS";"";"";"";"";"";"musicland brainstorm"
"NoError, EmulTrap, ClearMem";"925709";"M\Musicland2\Musicland2.slave";"Musicland 2 ? 1993 Brainstorm.";"0";"Musicland2";"Musicland 2";"1993 Brainstorm";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Musicland2";"OCS/ECS";"";"";"";"";"";"musicland 2 brainstorm"
"NoError, EmulTrap, ClearMem";"920925";"M\MusicMadness\MusicMadness.Slave";"Music Madness ? 1989 Ipec Elite.";"0";"MusicMadness";"Music Madness";"1989 Ipec Elite";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicMadness";"OCS/ECS";"";"";"";"";"";"music madness ipec elite"
"NoError, EmulTrap, ClearMem";"921513";"M\MusicMadness2\MusicMadness2.Slave";"Music Madness 2 ? 1990 Ipec Elite.";"0";"MusicMadness2";"Music Madness 2";"1990 Ipec Elite";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicMadness2";"OCS/ECS";"";"";"";"";"";"music madness 2 ipec elite"
"NoError, EmulTrap, ClearMem";"526696";"M\MusicMegaDemo2\MusicMegaDemo2.Slave";"Music Megademo 2 ? 1993 Ghostbusters.";"0";"MusicMegaDemo2";"Music Megademo 2";"1993 Ghostbusters";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicMega";"OCS/ECS";"";"";"Demo2";"";"";"music megademo 2 ghostbusters"
"NoError, EmulTrap";"923452";"M\MusicParty1990\MusicParty1990.Slave";"Music Party 1990 ? 1990 Cryptoburners.";"0";"MusicParty1990";"Music Party 1990";"1990 Cryptoburners";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicParty1990";"OCS/ECS";"";"";"";"";"";"music party 1990 cryptoburners"
"NoError, ClearMem";"917813";"M\MusicRip2\MusicRip2.Slave";"Music Rip 2 ? 1989 Silicon League";"0";"MusicRip2";"Music Rip #2";"1989 Silicon League";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicRip2";"OCS/ECS";"";"";"";"";"";"music rip 2 silicon league"
"NoError, ClearMem";"917486";"M\MusicRip3\MusicRip3.Slave";"Music Rip 3 ? 1989 Spreadpoint";"0";"MusicRip3";"Music Rip #3";"1989 Spreadpoint";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicRip3";"OCS/ECS";"";"";"";"";"";"music rip 3 spreadpoint"
"NoError, EmulTrap, ClearMem";"920335";"M\Musics3\Musics3.Slave";"Musics 3 ? 1990 Enemies.";"0";"Musics3";"Musics 3";"1990 Enemies";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Musics3";"OCS/ECS";"";"";"";"";"";"musics 3 enemies"
"NoError, EmulTrap, ClearMem";"211678";"M\MusicWithAMessage\MusicWithAMessage.Slave";"Music With A Message ? 1990 Magnetic Fields.";"0";"MusicWithAMessage";"Music With A Message";"1990 Magnetic Fields";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MusicWithAMessage";"OCS/ECS";"";"";"";"";"";"music with a message magnetic fields"
"NoError, EmulTrap, ClearMem";"836567";"M\MuzakCompacting1\MuzakCompacting1.Slave";"Muzak Compacting 1 ? 1989 Mindwarp.";"0";"MuzakCompacting1";"Muzak Compacting 1";"1989 Mindwarp";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MuzakCompacting1";"OCS/ECS";"";"";"";"";"";"muzak compacting 1 mindwarp"
"NoError, EmulTrap, ClearMem";"920715";"M\MuzaksDisk1\MuzaksDisk1.Slave";"Muzaks Disk 1 1990 Securitate.";"0";"MuzaksDisk1";"Muzaks Disk 1";"1990 Securitate";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MuzaksDisk1";"OCS/ECS";"";"";"";"";"";"muzaks disk 1 securitate"
"NoError, EmulTrap, ClearMem";"921374";"M\Muzzax1\Muzzax1.slave";"Muzzax 1 ? 1989 Byterapers.";"0";"Muzzax1";"Muzzax 1";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax1";"OCS/ECS";"";"";"";"";"";"muzzax 1 byterapers"
"NoError, EmulTrap, ClearMem";"921442";"M\Muzzax2\Muzzax2.slave";"Muzzax 2 ? 1989 Byterapers.";"0";"Muzzax2";"Muzzax 2";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax2";"OCS/ECS";"";"";"";"";"";"muzzax 2 byterapers"
"NoError, EmulTrap, ClearMem";"921743";"M\Muzzax3\Muzzax3.Slave";"Muzzax 3 ? 1989 Byterapers.";"0";"Muzzax3";"Muzzax 3";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax3";"OCS/ECS";"";"";"";"";"";"muzzax 3 byterapers"
"NoError, EmulTrap, ClearMem";"922450";"M\Muzzax4\Muzzax4.Slave";"Muzzax 4 ? 1989 Byterapers.";"0";"Muzzax4";"Muzzax 4";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax4";"OCS/ECS";"";"";"";"";"";"muzzax 4 byterapers"
"NoError, EmulTrap, ClearMem";"922505";"M\Muzzax5\Muzzax5.Slave";"Muzzax 5 ? 1989 Byterapers.";"0";"Muzzax5";"Muzzax 5";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax5";"OCS/ECS";"";"";"";"";"";"muzzax 5 byterapers"
"NoError, EmulTrap, ClearMem";"921017";"M\Muzzax6\Muzzax6.Slave";"Muzzax 6 ? 1989 Byterapers.";"0";"Muzzax6";"Muzzax 6";"1989 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax6";"OCS/ECS";"";"";"";"";"";"muzzax 6 byterapers"
"NoError, EmulTrap, ClearMem";"920777";"M\Muzzax7\Muzzax7.Slave";"Muzzax 7 ? 1989 Byterapers.";"0";"Muzzax7";"Muzzax 7 - Turtle";"1990 Byterapers";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Muzzax7";"OCS/ECS";"";"";"";"";"";"muzzax 7 turtle byterapers"
"NoError, EmulPriv, Examine";"221105";"M\MyRoom\MyRoom.Slave";"My Room (c) 1989 Celebrandil/Fairlight. You can";"0";"MyRoom";"My Room";"1989 Celebrandil/Fairlight";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"MyRoom";"OCS/ECS";"";"";"";"";"";"my room celebrandil fairlight"
"NoError, EmulTrap, ClearMem";"710531";"N\NegativeFX\NegativeFX.Slave";"Negative FX ? 2014 Reality.";"0";"NegativeFX";"Negative FX";"2014 Reality";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NegativeFX";"OCS/ECS";"";"";"";"";"";"negative fx reality"
"Disk, NoError, EmulTrap";"915844";"N\NeuralAssault\NeuralAssault.Slave";"Neural Assault by Rage (c) 1993 - 1 disk.";"0";"NeuralAssault";"Neural Assault";"1993 Rage";"1040384";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NeuralAssault";"OCS/ECS";"";"";"";"";"";"neural assault rage"
"NoError, EmulTrap, ClearMem";"852325";"N\NewAge\NewAge.Slave";"New Age ? 1993 Ram Jam.";"0";"NewAge";"New Age";"1993 Ram Jam";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NewAge";"OCS/ECS";"";"";"";"";"";"new age ram jam"
"NoError, EmulTrap, ClearMem";"921284";"N\NightshadesHarmony\NightshadesHarmony.Slave";"Nightshade's Harmony ? 1992 Ecstasy.";"0";"NightshadesHarmony";"Nightshade";"1992 Ecstasy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NightshadesHarmony";"OCS/ECS";"";"";"";"";"";"nightshades harmony nightshade ecstasy"
"NoError, EmulTrap, ClearMem";"1520740";"N\NoBrainNoPain\NoBrainNoPain.Slave";"No Brain - No Pain ? 1990 Flash Production.";"0";"NoBrainNoPain";"No Brain - No Pain";"1990 Flash Production";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NoBrainNoPain";"OCS/ECS";"";"";"";"";"";"no brain pain flash production"
"NoError, EmulTrap, ClearMem";"1520749";"N\NoBrainNoPainFlashProd\NoBrainNoPainFlashProd.Slave";"No Brain - No Pain ? 1990 Flash Production.";"0";"NoBrainNoPainFlashProd";"No Brain - No Pain";"1990 Flash Production";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NoBrainNoPainFlashProd";"OCS/ECS";"";"";"";"";"";"no brain pain flash prod production"
"Disk";"908221";"N\NoBrainNoPainParadise\NoBrainNoPainParadise.Slave";"No Brain No Pain by Paradise (1 disk).";"0";"NoBrainNoPainParadise";"No Brain No Pain";"Paradise";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NoBrainNoPainParadise";"OCS/ECS";"";"";"";"";"";"no brain pain paradise"
"NoError, EmulTrap, ClearMem";"369782";"N\Nonterraqueous\Nonterraqueous.Slave";"Nonterraqueous ? 1992 Alarm.";"0";"Nonterraqueous";"Nonterraqueous";"1992 Alaram";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Nonterraqueous";"OCS/ECS";"";"";"";"";"";"nonterraqueous alaram"
"NoError, EmulTrap, ClearMem";"569970";"N\NoTech\NoTech.Slave";"No Tech ? 1991 Bass";"0";"NoTech";"No Tech";"1991 Bass";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"NoTech";"OCS/ECS";"";"";"";"";"";"no tech bass"
"NoError";"910402";"N\Nugget\Nugget.Slave";"Nugget ? 1993 The Black Lotus.";"0";"Nugget";"Nugget";"1993 by The Black Lotus";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Nugget";"OCS/ECS";"";"";"";"";"";"nugget by the black lotus"
"NoError, EmulTrap, ClearMem";"586700";"N\Numeric\Numeric.Slave";"Numeric ? 1991 Profecy.";"0";"Numeric";"Numeric";"1991 Profecy";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\demos_whdload\combined";"Numeric";"OCS/ECS";"";"";"";"";"";"numeric profecy"
