"Priority";"Name";"File";"Keywords"
"1";"DeluxePacManAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DeluxePacManAGA.png";"deluxe pac man aga"
"1";"DeluxeStripPoker2&DDisks";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DeluxeStripPoker2&DDisks.png";"deluxe strip poker 2 ddisks"
"1";"DeluxeStripPoker2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DeluxeStripPoker2.png";"deluxe strip poker 2"
"1";"DemonBlue";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DemonBlue.png";"demon blue"
"1";"Demoniak";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Demoniak.png";"demoniak"
"1";"DemonsTombTheAwakening";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DemonsTombTheAwakening.png";"demons tomb the awakening"
"1";"Denaris1Disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Denaris1Disk.png";"denaris 1disk"
"1";"Denaris2Disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Denaris2Disk.png";"denaris 2disk"
"1";"Denjoy";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Denjoy.png";"denjoy"
"1";"Dennis";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dennis.png";"dennis"
"1";"DennisAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DennisAGA.png";"dennis aga"
"1";"DennisAGADeskDyn";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DennisAGADeskDyn.png";"dennis agadesk dyn"
"1";"DennisCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DennisCD32.png";"dennis cd 32"
"1";"DenverJeFaisDesCouleursFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DenverJeFaisDesCouleursFr.png";"denver je fais des couleurs fr"
"1";"DesertStrike";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DesertStrike.png";"desert strike"
"1";"Destroyer";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Destroyer.png";"destroyer"
"1";"Detonator";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Detonator.png";"detonator"
"1";"Detroit";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Detroit.png";"detroit"
"1";"DetroitAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DetroitAGA.png";"detroit aga"
"1";"DetroitAGAFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DetroitAGAFr.png";"detroit agafr"
"1";"Deuteros";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Deuteros.png";"deuteros"
"1";"DeviousDesigns";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DeviousDesigns.png";"devious designs"
"1";"DGeneration";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DGeneration.png";"dgeneration"
"1";"DGenerationAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DGenerationAGA.png";"dgeneration aga"
"1";"DGenerationCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DGenerationCD32.png";"dgeneration cd 32"
"1";"DickTracy";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DickTracy.png";"dick tracy"
"1";"DickTracyAdventure";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DickTracyAdventure.png";"dick tracy adventure"
"1";"DieHard2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DieHard2.png";"die hard 2"
"1";"DifensoreCorona2CD32It";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DifensoreCorona2CD32It.png";"difensore corona 2 cd 32 it"
"1";"Digger";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Digger.png";"digger"
"1";"DiggersAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DiggersAGA.png";"diggers aga"
"1";"DiggersCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DiggersCD32.png";"diggers cd 32"
"1";"DimosQuest";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DimosQuest.png";"dimos quest"
"1";"DinosaurDetectiveAgency";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DinosaurDetectiveAgency.png";"dinosaur detective agency"
"1";"DinoWars";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DinoWars.png";"dino wars"
"1";"DinoWarsDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DinoWarsDe.png";"dino wars de"
"1";"Disc";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Disc.png";"disc"
"1";"Discovery";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Discovery.png";"discovery"
"1";"DiscoveryMicroIllusions";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DiscoveryMicroIllusions.png";"discovery micro illusions"
"1";"Disk1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Disk1.png";"disk 1"
"1";"Disk1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Disk1_1.png";"disk 1"
"1";"Disk2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Disk2.png";"disk 2"
"1";"Disk2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Disk2_1.png";"disk 2"
"1";"DisposableHero";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DisposableHero.png";"disposable hero"
"1";"DisposableHeroCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DisposableHeroCD32.png";"disposable hero cd 32"
"1";"DisposableHeroFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DisposableHeroFast.png";"disposable hero fast"
"1";"DistantArmies";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DistantArmies.png";"distant armies"
"1";"Ditris";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Ditris.png";"ditris"
"1";"DizzyDice";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DizzyDice.png";"dizzy dice"
"1";"DizzyPanic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DizzyPanic.png";"dizzy panic"
"1";"DizzyPrinceOfTheYolkfolk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DizzyPrinceOfTheYolkfolk.png";"dizzy prince of the yolkfolk"
"1";"Dogfight";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dogfight.png";"dogfight"
"1";"DogsOfWar";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DogsOfWar.png";"dogs of war"
"1";"DojoDan";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DojoDan.png";"dojo dan"
"1";"DomanPl";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DomanPl.png";"doman pl"
"1";"Dominator";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dominator.png";"dominator"
"1";"Dominium";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dominium.png";"dominium"
"1";"DonaldDucksPlayground";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DonaldDucksPlayground.png";"donald ducks playground"
"1";"DonaldsAlphabetChase";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DonaldsAlphabetChase.png";"donalds alphabet chase"
"1";"DonkeyKong";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DonkeyKong.png";"donkey kong"
"1";"DonkTheSamuraiDuck";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DonkTheSamuraiDuck.png";"donk the samurai duck"
"1";"DonkTheSamuraiDuckAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DonkTheSamuraiDuckAGA.png";"donk the samurai duck aga"
"1";"Doodlebug";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Doodlebug.png";"doodlebug"
"1";"Doofus";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Doofus.png";"doofus"
"1";"DoubleAgent";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleAgent.png";"double agent"
"1";"DoubleDragon";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleDragon.png";"double dragon"
"1";"DoubleDragon2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleDragon2.png";"double dragon 2"
"1";"DoubleDragon2NTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleDragon2NTSC.png";"double dragon 2 ntsc"
"1";"DoubleDragon3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleDragon3.png";"double dragon 3"
"1";"DoubleDribble";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DoubleDribble.png";"double dribble"
"1";"DownAtTheTrolls";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DownAtTheTrolls.png";"down at the trolls"
"1";"DownhillChallengeNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DownhillChallengeNTSC.png";"downhill challenge ntsc"
"1";"DrachenVonLaasDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrachenVonLaasDe.png";"drachen von laas de"
"1";"DragonBreed";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonBreed.png";"dragon breed"
"1";"DragonFighter";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonFighter.png";"dragon fighter"
"1";"Dragonflight";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dragonflight.png";"dragonflight"
"1";"DragonflightDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonflightDe.png";"dragonflight de"
"1";"DragonflightFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonflightFr.png";"dragonflight fr"
"1";"DragonsBreath";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsBreath.png";"dragons breath"
"1";"DragonsBreathDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsBreathDe.png";"dragons breath de"
"1";"DragonsBreathFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsBreathFr.png";"dragons breath fr"
"1";"DragonsBreathIt";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsBreathIt.png";"dragons breath it"
"1";"DragonScape";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonScape.png";"dragon scape"
"1";"DragonsKingdomDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsKingdomDemo.png";"dragons kingdom demo"
"1";"DragonsLair&EscapeFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLair&EscapeFast.png";"dragons lair escape fast"
"1";"DragonsLair&EscapeSlow";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLair&EscapeSlow.png";"dragons lair escape slow"
"1";"DragonsLair";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLair.png";"dragons lair"
"1";"DragonsLair2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLair2.png";"dragons lair 2"
"1";"DragonsLair3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLair3.png";"dragons lair 3"
"1";"DragonsLairEscapeDemoNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLairEscapeDemoNTSC.png";"dragons lair escape demo ntsc"
"1";"DragonsLairEscapeFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLairEscapeFast.png";"dragons lair escape fast"
"1";"DragonsLairEscapeSlow";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonsLairEscapeSlow.png";"dragons lair escape slow"
"1";"DragonSpirit";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonSpirit.png";"dragon spirit"
"1";"Dragonstone";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dragonstone.png";"dragonstone"
"1";"DragonstoneCD32";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonstoneCD32.png";"dragonstone cd 32"
"1";"DragonStrikeNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonStrikeNTSC.png";"dragon strike ntsc"
"1";"DragonTiles";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonTiles.png";"dragon tiles"
"1";"DragonTiles2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonTiles2.png";"dragon tiles 2"
"1";"DragonTilesAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonTilesAGA.png";"dragon tiles aga"
"1";"DragonWars";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonWars.png";"dragon wars"
"1";"DragonWarsDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DragonWarsDe.png";"dragon wars de"
"1";"DrakkhenFiles";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenFiles.png";"drakkhen files"
"1";"DrakkhenFilesDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenFilesDe.png";"drakkhen files de"
"1";"DrakkhenFilesFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenFilesFr.png";"drakkhen files fr"
"1";"DrakkhenFilesNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenFilesNTSC.png";"drakkhen files ntsc"
"1";"DrakkhenImage";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenImage.png";"drakkhen image"
"1";"DrakkhenImageDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenImageDe.png";"drakkhen image de"
"1";"DrakkhenImageFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenImageFr.png";"drakkhen image fr"
"1";"DrakkhenImageNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrakkhenImageNTSC.png";"drakkhen image ntsc"
"1";"DrCubesMagicLands";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrCubesMagicLands.png";"dr cubes magic lands"
"1";"DrDoomsRevenge1Disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrDoomsRevenge1Disk.png";"dr dooms revenge 1disk"
"1";"DrDoomsRevengeNTSC2Disk";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrDoomsRevengeNTSC2Disk.png";"dr dooms revenge ntsc 2disk"
"1";"DreamWeb";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DreamWeb.png";"dream web"
"1";"DreamWebAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DreamWebAGA.png";"dream web aga"
"1";"DreamWebAGADe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DreamWebAGADe.png";"dream web agade"
"1";"DreamWebDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DreamWebDe.png";"dream web de"
"1";"DreamZone";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DreamZone.png";"dream zone"
"1";"DrFruit";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrFruit.png";"dr fruit"
"1";"Driller";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Driller.png";"driller"
"1";"Drip";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Drip.png";"drip"
"1";"DrivinForce";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrivinForce.png";"drivin force"
"1";"DrMario";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DrMario.png";"dr mario"
"1";"DuckTales";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuckTales.png";"duck tales"
"1";"Dugger";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dugger.png";"dugger"
"1";"Dune";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dune.png";"dune"
"1";"Dune2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dune2.png";"dune 2"
"1";"DuneDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuneDe.png";"dune de"
"1";"DuneEs";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuneEs.png";"dune es"
"1";"DuneFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuneFr.png";"dune fr"
"1";"DuneGr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuneGr.png";"dune gr"
"1";"DuneIt";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DuneIt.png";"dune it"
"1";"DungeonMaster";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DungeonMaster.png";"dungeon master"
"1";"DungeonMaster2AGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DungeonMaster2AGA.png";"dungeon master 2 aga"
"1";"DungeonQuest";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DungeonQuest.png";"dungeon quest"
"1";"DungeonsOfAvalon";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DungeonsOfAvalon.png";"dungeons of avalon"
"1";"DungeonsOfAvalon2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DungeonsOfAvalon2.png";"dungeons of avalon 2"
"1";"Dux";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dux.png";"dux"
"1";"DylanDogTheMurderers";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DylanDogTheMurderers.png";"dylan dog the murderers"
"1";"DynaBlaster";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DynaBlaster.png";"dyna blaster"
"1";"DynamiteDux";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DynamiteDux.png";"dynamite dux"
"1";"Dynamo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dynamo.png";"dynamo"
"1";"DynastyWars";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\DynastyWars.png";"dynasty wars"
"1";"Dyter07";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Dyter07.png";"dyter 07"
"1";"EaglesRider";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EaglesRider.png";"eagles rider"
"1";"EarlWeaverBaseball";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EarlWeaverBaseball.png";"earl weaver baseball"
"1";"EbonstarNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EbonstarNTSC.png";"ebonstar ntsc"
"1";"Eco";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Eco.png";"eco"
"1";"EcoPhantoms";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EcoPhantoms.png";"eco phantoms"
"1";"EddTheDuck";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EddTheDuck.png";"edd the duck"
"1";"EddTheDuck2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EddTheDuck2.png";"edd the duck 2"
"1";"EishockeyManagerDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EishockeyManagerDe.png";"eishockey manager de"
"1";"EksperymentDelfinPl";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EksperymentDelfinPl.png";"eksperyment delfin pl"
"1";"ElectronicPool";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElectronicPool.png";"electronic pool"
"1";"Elfmania";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elfmania.png";"elfmania"
"1";"Elfmania512k";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elfmania512k.png";"elfmania 512 k"
"1";"ElfMicroValue";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElfMicroValue.png";"elf micro value"
"1";"ElfOcean";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElfOcean.png";"elf ocean"
"1";"ElfOceanNTSC";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElfOceanNTSC.png";"elf ocean ntsc"
"1";"Eliminator";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Eliminator.png";"eliminator"
"1";"Elite";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elite.png";"elite"
"1";"EliteAdvanced";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EliteAdvanced.png";"elite advanced"
"1";"Elvira";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira.png";"elvira"
"1";"Elvira2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira2.png";"elvira 2"
"1";"Elvira2De";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira2De.png";"elvira 2de"
"1";"Elvira2Es";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira2Es.png";"elvira 2 es"
"1";"Elvira2Fr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira2Fr.png";"elvira 2 fr"
"1";"Elvira2It";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Elvira2It.png";"elvira 2 it"
"1";"ElviraArcade";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElviraArcade.png";"elvira arcade"
"1";"ElviraDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElviraDe.png";"elvira de"
"1";"ElviraFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\ElviraFr.png";"elvira fr"
"1";"Embryo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Embryo.png";"embryo"
"1";"EmbryoDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmbryoDe.png";"embryo de"
"1";"EmeraldMine";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmeraldMine.png";"emerald mine"
"1";"EmeraldMine2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmeraldMine2.png";"emerald mine 2"
"1";"EmeraldMine3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmeraldMine3.png";"emerald mine 3"
"1";"emeraldminecd";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\emeraldminecd.png";"emeraldminecd"
"1";"EmlynHughesIntlSoccer";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmlynHughesIntlSoccer.png";"emlyn hughes intl soccer"
"1";"Emmanuelle";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Emmanuelle.png";"emmanuelle"
"1";"EmmanuelleDe";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmmanuelleDe.png";"emmanuelle de"
"1";"EmmanuelleEs";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmmanuelleEs.png";"emmanuelle es"
"1";"EmmanuelleFr";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmmanuelleFr.png";"emmanuelle fr"
"1";"EMotion";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EMotion.png";"emotion"
"1";"EmpireSoccer94";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmpireSoccer94.png";"empire soccer 94"
"1";"EmpireStrikesBack";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EmpireStrikesBack.png";"empire strikes back"
"1";"EnchantedLand";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\EnchantedLand.png";"enchanted land"
"1";"Encounter";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Encounter.png";"encounter"
"1";"Enemy2MissingInAction";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Game\Enemy2MissingInAction.png";"enemy 2 missing in action"
