ArchiveFile;SlaveFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
MagicLines.lha;MagicLines.slave;Magic Lines;1990 Thalion;1324;10;NoError, EmulTrap, NoKbd;524288;0;59;4096
MagicMarble.lha;MagicMarble.Slave;Magic Marble;1989 Sphinx;4548;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
MagicPockets.lha;MagicPockets.slave;Magic Pockets;1991 The Bitmap Brothers;2356;13;NoError, EmulTrap, ClearMem;524288;0;5d;0
MagicPocketsDemo.lha;MagicPocketsDemo.slave;Magic Pockets Demo;1992 The Bitmap Brothers;2008;10;NoError, EmulTrap, ClearMem;1048576;0;5d;0
Magnatron.lha;Magnatron.slave;Magnatron;BSP Design;1180;15;NoError, EmulTrap;524288;0;59;0
MajorMotion.lha;MajorMotion.slave;Major Motion;1988 Microdeal;6400;13;NoError, ClearMem;524288;0;5d;327680
ManchesterUnited.lha;ManchesterUnited.slave;Manchester United;1990 Krisalis;2476;17;NoError, EmulTrap, ClearMem;524288;0;59;0
ManchesterUnitedDBL.lha;ManchesterUnited_DBL.slave;Manchester United: The Double;1995 Krisalis;1624;17;NoError, EmulTrap, ClearMem;524288;0;59;1048576
ManchesterUnitedEurope.lha;ManchesterUnitedEurope.slave;Manchester United Europe;1991 Krisalis;1888;10;NoError, EmulTrap;524288;0;46;524288
ManchesterUnitedPLC.lha;ManchesterUnited_PLC.slave;Manchester United Premier League Champions;1994 Krisalis;1804;17;NoError, EmulTrap, ClearMem;524288;0;59;524288
ManFromTheCouncil.lha;ManFromTheCouncil.slave;Man From The Council;1987 Pumpkinsoft/Tynesoft;716;10;NoError, EmulTrap;524288;0;59;0
ManhattanDealers.lha;ManhattanDealers.Slave;Manhattan dealers / Operation: Clean Streets;1988-89 Silmarils/Broderbund;8408;17;NoError, EmulPriv, Examine;524288;0;59;262144
ManHunter.lha;ManHunter.slave;ManHunter: New York;1988-1989 Sierra;4356;16;NoError, EmulPriv, Examine;524288;0;5d;262144
ManHunter2.lha;ManHunter2.slave;ManHunter 2: San Francisco;1988-1989 Sierra;4372;16;NoError, EmulPriv, Examine;524288;0;5d;524288
ManiacMansion.lha;ManiacMansion.slave;Maniac Mansion;1989 Lucasfilm;4736;16;NoError, EmulPriv, Examine;524288;0;5d;589824
Maniax.lha;maniax.slave;Maniax;1990 Kingsoft;1184;10;NoError, EmulTrap;524288;0;5d;0
ManicMiner.lha;Slave1;Manic Miner;1983/1991 Software Projects;4380;14;EmulTrap, ClearMem;524288;58;59;0
Manix.lha;Manix.slave;Manix;1990 Millennium;616;15;NoError, EmulTrap;524288;0;59;0
Marblelous.lha;Marblelous.slave;Marblelous;1994 APC&TCP;452;10;NoError, EmulTrap, NoKbd;524288;0;59;0
MarbleMadness.lha;MarbleMadness.slave;Marble Madness;1984-1986 Atari Games & Electronic Arts;4676;16;NoError, EmulPriv, Examine;524288;0;5d;524288
MariasXMasBox.lha;MariasXMasBox.Slave;Maria;1988 Anco;3752;15;NoError, EmulPriv, Examine;524288;0;59;262144
MarvinsAdventure.lha;MarvinsAdventure.slave;Marvin;1994 21st Century Entertainment;5520;16;Req68020, ReqAGA, EmulPriv, ClearMem, Examine;2097152;0;59;524288
MasterAxe.lha;MasterAxe.slave;Master Axe;1994 Epic;980;10;NoError, EmulTrap, NoDivZero, ReqAGA, ClearMem;2097152;0;5d;0
MasterBlaster.lha;MasterBlaster.Slave;Master Blaster v2.2 & v2.21;1994-95 neXus Software.;5004;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
MasterBlazer.lha;masterblazer.slave;;;1224;4;Disk, NoError, EmulTrap;524288;0;5d;
MatchOfTheDay.lha;MatchOfTheDay.slave;Match of the Day;1992 Zeppelin;560;10;NoError, EmulTrap;1048576;0;59;0
MatrixMarauders.lha;HD.slave;;;776;5;Disk, NoError, EmulTrap;524288;58;59;
MaupitiIsland.lha;MaupitiIsland.Slave;Maupiti Island;1990 Lankhor ;3060;13;NoError, EmulTrap, ClearMem;589824;5f;5d;524288
MaxRally.lha;MaxRally.slave;Max Rally;1998 Fortress;5824;17;NoError, Req68020, EmulPriv, ClearMem, Examine;1572864;0;5d;1179648
Maya.lha;Maya-nofast.Slave;Maya (Le fetiche);1990 Silmarils;5740;17;NoError, EmulPriv, Examine;589824;0;59;262144
Maya.lha;Maya.slave;Maya (Le fetiche);1990 Silmarils;5744;17;NoError, EmulPriv, Examine;524288;0;59;524288
MaydaySquad.lha;MaydaySquad.slave;Mayday Squad;19?? TyneSoft;484;10;NoError, EmulTrap, ClearMem;524288;0;59;0
McDonaldLand.lha;McDonaldLand.slave;McDonald Land;1992 Virgin;2820;17;NoError, EmulTrap, ClearMem;524288;58;59;4096
MeanArenas.lha;MeanArenas.slave;Mean Arenas;1994 ICE;276;10;NoError, EmulTrap;1048576;0;59;0
MeanArenas.lha;MeanArenasCD32.slave;Mean Arenas CD??;1994 ICE;280;10;NoError, EmulTrap;1048576;0;59;0
MeanMachine.lha;MeanMachine.slave;Mean Machine;1991 Code Masters;1456;17;NoError, EmulTrap;524288;0;59;0
MeanStreets.lha;MeanStreets.slave;Mean Streets;1990 US Gold;880;10;NoError, ClearMem;524288;0;59;0
MegaBall.lha;Megaball.slave;MegaBall;1995 Ed Mackey;4804;17;NoError, EmulPriv, Examine;524288;0;59;786432
MegaBall.lha;MegaballAGA.slave;MegaBall AGA;1995 Ed Mackey;5696;17;NoError, EmulPriv, Examine;524288;0;59;1048576
MegaBlast.lha;MegaBlast.slave;MegaBlast;1995 L.K. Avalon;340;14;NoError, ClearMem;438272;0;59;921600
MegaLoMania.lha;MegaLoMania.Slave;Mega-lo-Mania;1991 Mirrorsoft, Sensible Software;2752;17;NoError;602112;0;59;57344
MegaMotion.lha;MegaMotion.slave;Mega Motion;1992-94 Extend Design/Black Legend;1980;16;Disk, NoError, EmulTrap, EmulPriv;720896;0;59;262144
MegaPhoenix.lha;MegaPhoenix.slave;Mega Phoenix;1990 Dinamic;1624;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;1048576;0;5d;0
Megatwins.lha;MegaTwins.slave;Mega Twins;1991 Capcom/US Gold;2424;10;NoError, EmulTrap, ClearMem;524288;58;59;0
MegaTyphoon.lha;MegaTyphoon.slave;Mega-Typhoon;1996 Bernhard Braun / Nordlicht Edv;4156;16;NoError, EmulPriv, Examine;1048576;0;5d;458752
Menace.lha;Menace.slave;Menace;1988 Psygnosis;1384;14;NoError, EmulTrap;524288;0;59;4096
MentalImage1.lha;MentalImage1.slave;Mental Image Game Disk 1;1991 Mental Image;1412;10;NoError, EmulTrap;524288;0;59;4096
MentalImageGameDisk2.lha;MentalImageII.slave;Mental Image Game Disk II;1989 Mental Image;1612;10;NoError, EmulTrap, ClearMem;1048576;58;59;0
Mentor.lha;Mentor.slave;Mentor;1994 MarkSoft;4612;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
Mercenary.lha;Mercenary.slave;Mercenary;1986 Novagen;1108;10;Disk, NoError;524288;0;41;0
Mercenary2.lha;Mercenary2.slave;Mercenary 2 - Damocles;1990 Novagen;1204;10;Disk, NoError;524288;0;41;0
Mercenary3.lha;Mercenary3.Slave;Mercenary 3 - The Dion Crisis;1991 Novagen;1148;10;Disk, NoError, EmulTrap;524288;0;41;0
MERCS.lha;Mercs.slave;Mercs;1991 Tiertex;1456;17;NoError, EmulTrap, ClearMem;524288;0;59;0
MervTheMerciless.lha;merv.slave;-+ Merv the Merciless +-;1989 Probe Software Ltd;316;13;Disk, NoError, EmulTrap;524288;0;46;0
MetalLaw.lha;metallaw.slave;;;620;4;Disk, NoError, EmulTrap;524288;0;5d;
MetalMasters.lha;MetalMasters.Slave;Metal Masters;1990 Incal Product/Infogrames;1360;14;NoError, EmulPriv;524288;0;59;262144
MetalMasters.lha;MetalMastersIntro.Slave;Metal Masters Intro;1990 Incal Product/Infogrames;1376;14;NoError, EmulPriv;524288;0;59;262144
MetalMutant.lha;MetalMutant.slave;Metal Mutant ;1991 Silmarils;5864;17;NoError, EmulPriv, Examine;589824;0;59;262144
MetalWarrior.lha;MetalWarrior.slave;Metal Warrior;1994 Cadaver;4504;17;NoError, EmulPriv, Examine;524288;0;59;786432
MFTanks.lha;MFTanks.slave;MF Tanks;1994 Magnetic Fields;740;10;NoError;524288;0;59;0
MiamiChase.lha;MiamiChase.slave;Miami Chase;1990 Team 7;592;10;NoError, EmulTrap, NoKbd;524288;0;59;0
Mickey123.lha;Mickey123.Slave;Mickey 123;1992 Disney Software/D.S.I./Infogrames.;4320;16;NoError, EmulPriv, Examine;1048576;0;59;262144
MickeyABC.lha;MickeyABC.Slave;Mickey ABC;1992 Disney Software/D.S.I./Infogrames.;4368;16;NoError, EmulPriv, Examine;524288;0;59;786432
MickeyJigsawPuzzles.lha;MickeyJigsawPuzzles.Slave;Mickey;1991 Disney Software/E.S.S/Novatrade/Infogrames.;4624;16;NoError, EmulPriv, Examine;524288;0;59;262144
MickeyMemoryChallenge.lha;MickeyMemoryChallenge.Slave;Mickey Jeu de m?moire / Mickey;1993 Disney Software/Infogrames.;4208;16;NoError, EmulPriv, Examine;524288;0;59;786432
MickeyMouse.lha;MickeyMouse.slave;Mickey Mouse;1988 Gremlin;1424;10;NoError, EmulTrap;524288;0;59;4096
Microbes.lha;Microbes.slave;Microbes;1992 Vision;376;10;NoError;524288;0;5d;0
Micromachines.lha;MicroMachines.slave;MicroMachines;1993 Codemasters;1440;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
MicroproseGolf.lha;MicroproseGolf.slave;Microprose Golf;1991 Microprose;4164;15;NoError, EmulPriv, Examine;524288;0;5d;786432
MicroproseSoccer.lha;MicroproseSoccer.slave;Microprose Soccer;1989 Microprose;2884;17;NoError, EmulTrap, ClearMem;524288;0;59;0
MidnightResistance.lha;MidnightResistance.Slave;Midnight Resistance;1990 Ocean/Special FX;2768;17;NoError, EmulTrap;524288;0;59;0
Midwinter.lha;Midwinter.Slave;Midwinter;1990 Rainbird;860;11;NoError, EmulTrap, NoDivZero;528384;0;5a;0
Midwinter2.lha;Midwinter2.slave;Midwinter 2 - Flames of Freedom;1991 Maelstrom Games;2172;11;NoError, NoDivZero, EmulPriv;655360;0;5d;786432
MiG29Fulcrum.lha;Mig29Fulcrum.slave;MiG-29 Fulcrum;1991 Domark;4948;17;NoError, EmulPriv, Examine;524288;0;59;786432
MiG29MSuperFulcrum.lha;MiG29MSuperFulcrum.slave;MiG-29M Super Fulcrum;1991 Domark;5060;17;NoError, EmulPriv, Examine;524288;0;59;786432
Mig29SovietFighter.lha;Mig-29.slave;Mig-29 Soviet Fighter;1990 CodeMasters;992;10;NoError, EmulTrap;524288;0;59;0
MightAndMagic2.lha;mightandmagic2.slave;Might and Magic 2 - Gates to Another World.;1990 New World Computing.;4684;16;NoError, EmulPriv, Examine;417792;0;59;561152
MightAndMagic3.lha;MightAndMagic3.Slave;Might & Magic III;1991 New World Computing;5812;16;NoError, EmulPriv, Examine;524288;0;59;983040
MightyBombjack.lha;MightyBombjack.slave;Mighty Bombjack;1990 Elite;1256;10;NoError, EmulTrap, NoKbd;524288;0;5d;0
MikeReadsPopQuiz.lha;MikeReadsPopQuiz.slave;Mike Read;1988 Elite;984;13;NoError, EmulTrap, ClearMem;524288;0;5d;4096
MikroMortalTennis.lha;MikroMortalTennis.slave;Mikro Mortal Tennis;1996 Skywards Software;4832;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
Millennium2-2.lha;Millennium2-2.Slave;Millennium 2?2;1989 Ian Bird / Electric Dreams;2092;16;Disk, NoError, EmulTrap, EmulPriv;524288;0;59;290816
MindBender.lha;MindBender.slave;MindBender;1989 Gremlin;4424;16;NoError, EmulPriv, Examine;524288;0;5d;786432
Mindfighter.lha;Mindfighter.slave;Mindfighter;1988 Abstract Concepts;4592;17;NoError, EmulPriv, Examine;524288;0;59;262144
MindRoll.lha;MindRoll.Slave;Mind-Roll;1988 Thalamus;4612;16;NoError, EmulTrap, NoDivZero, EmulPriv, Examine;524288;0;5d;327680
Mindshadow.lha;Mindshadow.slave;Mindshadow;1985 Activision;4248;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;393216
MindWalker.lha;MindWalker.slave;Mind Walker;1986 Bill Williams/Synapse;4228;16;NoError, EmulPriv, Examine;524288;0;5d;524288
MiniGolf.lha;MiniGolf.Slave;Mini Golf;1988 Magic Bytes;3704;15;NoError, EmulPriv, Examine;524288;0;59;524288
MiniGolfPlus.lha;MiniGolfPlus.slave;Mini Golf Plus;1988 Starbyte;4156;15;NoError, EmulPriv, Examine;524288;0;5d;524288
Minskies.lha;Minskies_aga.slave;Minskies - The Abduction (AGA);1994 Binary Emotions;8112;13;NoError, Req68020, ReqAGA, EmulPriv;2093056;0;59;262144
Minskies.lha;Minskies_ecs.slave;Minskies - The Abduction (ECS);1994 Binary Emotions;8112;13;NoError, EmulPriv;1044480;0;59;262144
MisjaHarolda.lha;MisjaHarolda.slave;Misja Harolda;1994 MarkSoft;4704;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
MissilesOverXerion.lha;Xerion.slave;Missiles Over Xerion;1994 Kingsoft;1368;11;NoError, EmulTrap, ReqAGA, ClearMem;1048576;0;59;262144
MissionElevator.lha;MissionElevator.slave;<=/=/=/=/=[ Mission Elevator ]=\=\=\=\=>;1987 Micropartner;5160;15;EmulTrap, EmulPriv, Examine;524288;0;59;262144
Moebius.lha;Moebius.slave;Moebius;1987 Origin;4560;17;NoError, EmulPriv, Examine;524288;0;59;262144
Moktar.lha;Moktar.slave;Moktar / Titus The Fox;1991-1992 Titus;5048;16;NoError, EmulPriv, Examine;524288;0;5d;786432
MonkeyIsland.lha;MonkeyIsland.slave;The Secret Of Monkey Island;1990 LucasFilm Games;4488;16;NoError, EmulPriv, Examine;524288;0;5d;786432
MonkeyIsland2.lha;MonkeyIsland2.slave;Secret Of Monkey Island 2;1992 Lucasfilm Games;4364;16;NoError, EmulPriv, Examine;524288;0;5d;786432
MonsterBusiness.lha;MonsterBusiness.slave;Monster Business;1991 Eclipse;1828;17;NoError, EmulTrap, ClearMem;524288;0;59;0
MontyPythonsFlyingCircus.lha;MontyPythonsFC.Slave;Monty Pythons Flying Circus;1990 Core Design/Virgin Games;1632;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
MoonBlaster.lha;moonblaster.slave;Moon Blaster;1990 Loriciel;868;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
Moonfall.lha;Moonfall.slave;Moonfall;1991 21st Century;4412;16;NoError, EmulPriv, Examine;524288;0;5d;786432
MoonshineRacers.lha;MoonshineRacers.slave;Moonshine Racers;1991 Peak Star/Millennium;2248;10;NoError, EmulTrap;524288;0;5d;0
Moonstone.lha;Moonstone.Slave;Moonstone;1991 Mindscape;29988;16;NoError;524288;0;59;565248
MoonWalker.lha;MoonWalker.slave;MoonWalker;1989 Us Gold/Emerald Software;1476;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
Morph.lha;Morph_AGA.slave;Morph [AGA/CD32];1993 Millennium;4176;16;NoError, ReqAGA, EmulPriv, Examine;1376256;0;59;720896
Morph.lha;Morph_OCS.slave;Morph (OCS);1993 Millennium;496;10;NoError, EmulTrap;524288;0;0;0
MortalKombat.lha;MortalKombat.slave;Mortal Kombat;1993 Acclaim;5408;10;NoError, EmulTrap;1048576;0;59;0
MortalKombat2.lha;MortalKombat2.slave;Mortal Kombat 2;1994 Acclaim;5604;10;NoError, EmulTrap;1048576;0;59;4096
MortalKombat2.lha;MortalKombat2AGA.slave;Mortal Kombat 2 (2Mb chip);1994 Acclaim;5616;10;NoError, EmulTrap;2097152;0;59;4096
MortonStrikesBack.lha;MortonStrikesBack.slave;Morton Strikes Back;1994 Confused Pelican;4788;17;NoError, EmulPriv, Examine;524288;0;59;786432
MortonStrikesBack.lha;MortonStrikesBackAGA.slave;Morton Strikes Back AGA;1994 Confused Pelican Software;892;17;NoError, EmulTrap, ReqAGA;2097152;0;59;0
MortvilleManor.lha;MortvilleManor.slave;Mortville Manor/Manoir de MortVielle/Landsitz von Mortville;1988 Lankhor;10516;13;NoError, EmulPriv;524288;0;59;786432
Mot.lha;MOT.slave;Mot;1989 Opera Soft;956;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
MotorbikeMadness.lha;MotorbikeMadness.slave;-) Motorbike Madness (-;1988 Mastertronic;1556;15;NoError, EmulPriv;524288;0;59;262144
Motorhead.lha;Motorhead.slave;Motorhead;1992 Virgin;880;10;NoError, EmulTrap;524288;0;59;0
MotorMassacre.lha;MotorMassacre.slave;Motor Massacre;1988 Gray Matter/Gremlin;3396;15;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
MouseQuest.lha;MouseQuest.slave;MouseQuest;1987 Micro Value/TDC;1384;17;NoError, EmulTrap;524288;0;59;4096
Mousetrap.lha;MouseTrap.slave;Mousetrap;1987 Micro Value/Tynesoft;1072;10;NoError, EmulTrap;524288;0;59;4096
MrBlobby.lha;MrBlobby.slave;Mr. Blobby;1994 Millennium;1972;11;NoError, EmulTrap, NoKbd;1048576;0;59;262144
MrDoRunRun.lha;MrDoRunRun.slave;Mr Do! Run Run;1990 Electrocoin;1680;10;NoError, EmulTrap;524288;0;59;0
MrHeli.lha;MrHeli.slave;Mr.Heli;1987 Firebird;4868;16;NoError, EmulPriv, Examine;524288;0;59;262144
MrNutz.lha;MrNutz.slave;Mr. Nutz;1994 Ocean/Neon;1048;10;Disk, NoError, EmulTrap;1048576;58;59;0
MUDS.lha;MUDS.Slave;;;804;7;Disk, NoError, EmulTrap;524288;0;59;
MultiPlayerSoccerManager.lha;MultiplayerSoccerManager.slave;Multi Player Soccer Manager;1991 D & H Games;1248;14;NoError, ClearMem;335872;0;59;73728
Murder.lha;Murder.Slave;Murder;1990 US Gold;736;10;NoError, EmulTrap;524288;0;59;0
MurdersInSpace.lha;MurdersInSpace.slave;Murders In Space;1990 Infogrames;3176;16;Disk, NoError, EmulTrap, EmulPriv, ClearMem;499712;0;59;290816
MysteriousWorlds.lha;mysteriousworlds.slave;Mysterious Worlds;1990 Playstone Design;1968;10;Disk, NoError, EmulTrap;524288;0;5d;0
MysteryOfTheMummy.lha;MysteryOfTheMummy.slave;Mystery of the Mummy;1988 Rainbow Arts;4468;17;NoError, EmulPriv, Examine;524288;0;59;262144
Mystical.lha;mystical.slave;Mystical;1990 Infogrames;2136;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
Myth.lha;Myth.slave;Myth;1992 System 3;1000;10;Disk, NoError, EmulTrap, ClearMem;1048576;0;59;0
Myth_MS.lha;Myth.slave;> Myth <;1989 Magnetic Scrolls;1524;15;NoError, EmulPriv;524288;0;59;262144
Nam1965-1975.lha;Nam1965-1975.Slave;Nam 1965-1975;1991 Domark;11324;13;EmulPriv;524288;0;59;786432
Narc.lha;Narc.slave;;;716;7;NoError;524288;0;0;
NarcoPolice.lha;NarcoPolice.slave;Narco Police;1990 Dinamic;388;10;NoError, EmulTrap, NoKbd;524288;0;59;0
NathanNever.lha;NathanNever.Slave;Nathan Never;1993 Genias;4700;16;NoError, EmulPriv, Examine;1048576;0;5d;786432
NaughtyOnes.lha;NaughtyOnesAGA.slave;Naughty Ones (AGA);1994 Interactivision;1096;13;NoError, EmulTrap, ClearMem;2097152;5f;5d;0
NaughtyOnes.lha;NaughtyOnesCD32.Slave;Naughty Ones (CD32);1994 Interactivision;7932;16;NoError, EmulTrap, Req68020, NoKbd, EmulPriv, Examine;2097152;0;59;524288
NaughtyOnes.lha;NaughtyOnesECS.slave;Naughty Ones (ECS);1994 Interactivision;1460;13;NoError, EmulTrap, ClearMem;1048576;5f;5d;0
NavyMoves.lha;NavyMoves.slave;Navy Moves;1989 Dinamic ;1484;13;NoError;524288;5f;5d;0
NavySeals.lha;NavySeals.slave;Navy Seals;1990 Ocean;584;10;NoError;524288;0;59;0
Nebulus.lha;nebulus.slave;Nebulus;1987/88 Hewson;704;11;NoError;524288;0;59;0
Nebulus2.lha;Nebulus2.Slave;;;1304;8;NoError, EmulTrap, NoKbd;524288;0;46;0
Necronom.lha;Necronom.slave;Necronom;1990 LineL;1288;10;NoError, EmulTrap;524288;0;59;0
Neighbours.lha;Neighbours.slave;Neighbours;1991 Impulze/Zeppelin;1028;13;NoError, EmulTrap, ClearMem;524288;0;59;0
Netherworld.lha;Netherworld.slave;Netherworld;1988 Hewson;2008;18;Disk, NoError, EmulTrap, ClearMem;524288;58;59;0
Neuromancer.lha;Neuromancer.slave;Neuromancer;1988/1989 Interplay;3872;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;524288
Neuronics.lha;Neuronics.slave;Neuronics;1992 Thalion;4648;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
NeverEndingStory2.lha;NeverEndingStoryII.slave;Never Ending Story II;1990 Linel;2268;10;NoError, EmulTrap, ClearMem;524288;58;45;0
Nevermind.lha;Nevermind.slave;Nevermind;1989 Psyclapse;920;14;NoError, ClearMem;524288;0;59;4096
NewYorkWarriors.lha;NewYorkWarriors.Slave;New York Warriors;1990 Arcadia Systems;4676;16;NoError, EmulPriv, Examine;1048576;0;59;262144
NewZealandStory.lha;NewZealandStory.slave;The New Zealand Story;1988 Ocean;1972;17;Disk, NoError;524288;45;5d;0
NewZealandStoryDemo.lha;NewZealandStoryDemo.slave;The New Zealand Story (Demo);1989 Ocean Software;4356;15;NoError, EmulPriv, Examine;524288;0;5d;262144
NickFaldoGolf.lha;NickFaldosGolf.slave;Nick Faldo;1992 Grandslam;756;10;Disk, NoError, EmulTrap;524288;0;5d;524288
NickFaldoGolf.lha;NickFaldosGolfCD32.slave;Nick Faldo;1994 Grandslam;10656;16;NoError, EmulTrap, Req68020, EmulPriv, Examine;2093056;0;5d;524288
NickyBoom.lha;NickyBoom.slave;Nicky Boom;1992 Microids;1492;17;NoError, EmulTrap;524288;0;59;0
NickyBoom2.lha;NickyBoom2.Slave;Nicky Boom II;1993 Microids;4088;16;NoError, EmulPriv, Examine;524288;0;59;786432
NigelMansellsGrandPrix.lha;NigelMansellsGrandPrix.slave;Nigel Mansell;1988 Martech;1560;10;NoError, EmulTrap, NoKbd;524288;0;5d;0
NigelMansellWorldChamp.lha;NigelMansellWC.slave;Nigel Mansell World Champion ECS/AGA;1992 Gremlin;4708;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;5d;1310720
NigelMansellWorldChamp.lha;NigelMansellWCCD32.slave;Nigel Mansell World Champion CD??;1992 Gremlin;8476;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1048576
NightBreed.lha;NightBreed.slave;Night Breed [The Action Game];1992 Ocean;876;10;Disk, NoError, EmulTrap, ClearMem;548864;0;59;0
NightBreedMovie.lha;NightBreed.slave;Night Breed - The Interactive Movie;1990 Ocean Software Ltd;1320;15;Disk, NoError, EmulTrap;524288;0;59;0
Nightdawn.lha;Nightdawn.slave;;;1088;4;Disk, NoError, EmulTrap;524288;0;5d;
NightHunter.lha;NightHunter.slave;Night Hunter;1990 Ubi Soft;1124;17;NoError, EmulTrap, NoKbd, ClearMem;524288;58;59;0
NightShift.lha;Nightshift.slave;Night Shift;1990 Lucasfilm Games;4068;15;NoError, EmulPriv, Examine;524288;0;5d;786432
NinjaMission.lha;NinjaMission.slave;Ninja Mission;1987 Mastertronic;4208;15;NoError, EmulPriv, Examine;524288;0;59;262144
NinjaMissionArcadia.lha;NinjaMissionArcadia.slave;Ninja Mission (Arcadia);1987 Sculptured Software;7512;16;NoError, EmulTrap, EmulPriv;524288;0;59;1196032
NinjaRemix.lha;NinjaRemix.slave;;;628;7;Disk, NoError, EmulTrap;1048576;58;59;
NinjaSpirit.lha;NinjaSpirit.slave;Ninja Spirit;1988 Mediagenic;976;10;Disk, NoError, EmulTrap, NoKbd;524288;58;5f;0
NinjaWarriors.lha;NinjaWarriors.slave;Ninja Warriors;1989 The Sales Curve Ltd.;1688;13;NoError, EmulTrap, NoKbd;524288;5f;5d;0
NipponSafesInc.lha;NipponSafesInc.Slave;Nippon Safes Inc;1992 DynaByte;3804;15;NoError, EmulPriv, Examine;589824;0;59;786432
Nitro.lha;Nitro.slave;Nitro;1990 Psygnosis;1540;15;Disk, NoError, EmulTrap, ClearMem;524288;0;59;0
NitroBoostChallenge.lha;NitroBoost.slave;Nitro Boost Challenge;1989 Code Masters;696;10;NoError, EmulTrap;524288;58;59;0
NobbyTheAardvark.lha;NobbyTheAardvark.slave;Nobby The Aardvark;1992 Genesis/Thalamus;1200;13;NoError, EmulPriv;524288;0;59;0
NoBuddiesLand.lha;NoBuddiesLand.slave;No Buddies Land;1991 Expose Software / Eternal;2120;16;Disk, ClearMem;524288;58;59;0
NoExcuses.lha;Slave1;No Excuses;1988 Arcana;1108;14;ClearMem;524288;58;59;0
NoExit.lha;NoExit.slave;No Exit;1990 Tomahawk;4496;17;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
NorthAndSouth.lha;North&South.Slave;North & South;1989 Infogrames;4464;17;Disk, NoError, EmulPriv;524288;0;59;262144
NorthSeaInferno.lha;NorthSeaInferno.Slave;North Sea Inferno;1990 Parsec Software;640;14;NoError, ClearMem;524288;0;59;4096
NoSecondPrize.lha;NoSecondPrize.slave;No Second Prize;1991 Thalion;660;10;Disk, NoError, EmulTrap;1048576;0;59;0
Nova9.lha;Nova9.slave;Nova 9;1991 Dynamix;4488;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
NuclearWar.lha;NuclearWar.Slave;Nuclear War;1990 U.S. Gold;4104;15;NoError, EmulPriv, Examine;524288;0;59;786432
Nucleus.lha;Nucleus.slave;Nucleus;1990 Mutation/Microtec Entertainment;1660;10;NoError, EmulTrap;524288;0;59;0
